Park,Date/Time,Wait Time
Magic Kingdom,2021-08-07 09:15:00,16
Magic Kingdom,2021-08-07 09:20:00,16
Magic Kingdom,2021-08-07 09:25:00,17
Magic Kingdom,2021-08-07 09:30:00,17
Magic Kingdom,2021-08-07 09:35:00,17
Magic Kingdom,2021-08-07 09:40:00,17
Magic Kingdom,2021-08-07 09:45:00,19
Magic Kingdom,2021-08-07 09:50:00,18
Magic Kingdom,2021-08-07 09:55:00,18
Magic Kingdom,2021-08-07 10:00:00,18
Magic Kingdom,2021-08-07 10:05:00,18
Magic Kingdom,2021-08-07 10:10:00,18
Magic Kingdom,2021-08-07 10:15:00,18
Magic Kingdom,2021-08-07 10:20:00,19
Magic Kingdom,2021-08-07 10:25:00,20
Magic Kingdom,2021-08-07 10:30:00,21
Magic Kingdom,2021-08-07 10:35:00,21
Magic Kingdom,2021-08-07 10:40:00,21
Magic Kingdom,2021-08-07 10:45:00,24
Magic Kingdom,2021-08-07 10:50:00,25
Magic Kingdom,2021-08-07 10:55:00,24
Magic Kingdom,2021-08-07 11:00:00,24
Magic Kingdom,2021-08-07 11:05:00,24
Magic Kingdom,2021-08-07 11:10:00,25
Magic Kingdom,2021-08-07 11:15:00,22
Magic Kingdom,2021-08-07 11:20:00,26
Magic Kingdom,2021-08-07 11:25:00,27
Magic Kingdom,2021-08-07 11:30:00,27
Magic Kingdom,2021-08-07 11:35:00,28
Magic Kingdom,2021-08-07 11:40:00,27
Magic Kingdom,2021-08-07 11:45:00,27
Magic Kingdom,2021-08-07 11:50:00,27
Magic Kingdom,2021-08-07 11:55:00,28
Magic Kingdom,2021-08-07 12:00:00,30
Magic Kingdom,2021-08-07 12:05:00,29
Magic Kingdom,2021-08-07 12:10:00,29
Magic Kingdom,2021-08-07 12:15:00,29
Magic Kingdom,2021-08-07 12:20:00,29
Magic Kingdom,2021-08-07 12:25:00,30
Magic Kingdom,2021-08-07 12:30:00,30
Magic Kingdom,2021-08-07 12:35:00,29
Magic Kingdom,2021-08-07 12:40:00,30
Magic Kingdom,2021-08-07 12:45:00,30
Magic Kingdom,2021-08-07 12:50:00,30
Magic Kingdom,2021-08-07 12:55:00,31
Magic Kingdom,2021-08-07 13:00:00,31
Magic Kingdom,2021-08-07 13:05:00,31
Magic Kingdom,2021-08-07 13:10:00,31
Magic Kingdom,2021-08-07 13:15:00,30
Magic Kingdom,2021-08-07 13:20:00,30
Magic Kingdom,2021-08-07 13:25:00,30
Magic Kingdom,2021-08-07 13:30:00,29
Magic Kingdom,2021-08-07 13:35:00,29
Magic Kingdom,2021-08-07 13:40:00,30
Magic Kingdom,2021-08-07 13:45:00,29
Magic Kingdom,2021-08-07 13:50:00,29
Magic Kingdom,2021-08-07 13:55:00,29
Magic Kingdom,2021-08-07 14:00:00,29
Magic Kingdom,2021-08-07 14:05:00,29
Magic Kingdom,2021-08-07 14:10:00,29
Magic Kingdom,2021-08-07 14:15:00,29
Magic Kingdom,2021-08-07 14:20:00,29
Magic Kingdom,2021-08-07 14:25:00,28
Magic Kingdom,2021-08-07 14:30:00,27
Magic Kingdom,2021-08-07 14:35:00,27
Magic Kingdom,2021-08-07 14:40:00,28
Magic Kingdom,2021-08-07 14:45:00,29
Magic Kingdom,2021-08-07 14:50:00,29
Magic Kingdom,2021-08-07 14:55:00,30
Magic Kingdom,2021-08-07 15:00:00,29
Magic Kingdom,2021-08-07 15:05:00,33
Magic Kingdom,2021-08-07 15:10:00,34
Magic Kingdom,2021-08-07 15:15:00,33
Magic Kingdom,2021-08-07 15:20:00,32
Magic Kingdom,2021-08-07 15:25:00,32
Magic Kingdom,2021-08-07 15:30:00,32
Magic Kingdom,2021-08-07 15:35:00,31
Magic Kingdom,2021-08-07 15:40:00,30
Magic Kingdom,2021-08-07 15:45:00,30
Magic Kingdom,2021-08-07 15:50:00,30
Magic Kingdom,2021-08-07 15:55:00,30
Magic Kingdom,2021-08-07 16:00:00,30
Magic Kingdom,2021-08-07 16:05:00,30
Magic Kingdom,2021-08-07 16:10:00,30
Magic Kingdom,2021-08-07 16:15:00,31
Magic Kingdom,2021-08-07 16:20:00,33
Magic Kingdom,2021-08-07 16:25:00,29
Magic Kingdom,2021-08-07 16:30:00,30
Magic Kingdom,2021-08-07 16:35:00,30
Magic Kingdom,2021-08-07 16:40:00,28
Magic Kingdom,2021-08-07 16:45:00,30
Magic Kingdom,2021-08-07 16:50:00,31
Magic Kingdom,2021-08-07 16:55:00,32
Magic Kingdom,2021-08-07 17:00:00,34
Magic Kingdom,2021-08-07 17:05:00,35
Magic Kingdom,2021-08-07 17:10:00,33
Magic Kingdom,2021-08-07 17:15:00,32
Magic Kingdom,2021-08-07 17:20:00,34
Magic Kingdom,2021-08-07 17:25:00,34
Magic Kingdom,2021-08-07 17:30:00,34
Magic Kingdom,2021-08-07 17:35:00,35
Magic Kingdom,2021-08-07 17:40:00,34
Magic Kingdom,2021-08-07 17:45:00,32
Magic Kingdom,2021-08-07 17:50:00,32
Magic Kingdom,2021-08-07 17:55:00,34
Magic Kingdom,2021-08-07 18:00:00,31
Magic Kingdom,2021-08-07 18:05:00,32
Magic Kingdom,2021-08-07 18:10:00,32
Magic Kingdom,2021-08-07 18:15:00,33
Magic Kingdom,2021-08-07 18:20:00,35
Magic Kingdom,2021-08-07 18:25:00,33
Magic Kingdom,2021-08-07 18:30:00,34
Magic Kingdom,2021-08-07 18:35:00,32
Magic Kingdom,2021-08-07 18:40:00,30
Magic Kingdom,2021-08-07 18:45:00,30
Magic Kingdom,2021-08-07 18:50:00,29
Magic Kingdom,2021-08-07 18:55:00,29
Magic Kingdom,2021-08-07 19:00:00,32
Magic Kingdom,2021-08-07 19:05:00,31
Magic Kingdom,2021-08-07 19:10:00,30
Magic Kingdom,2021-08-07 19:15:00,32
Magic Kingdom,2021-08-07 19:20:00,32
Magic Kingdom,2021-08-07 19:25:00,32
Magic Kingdom,2021-08-07 19:30:00,32
Magic Kingdom,2021-08-07 19:35:00,34
Magic Kingdom,2021-08-07 19:40:00,34
Magic Kingdom,2021-08-07 19:45:00,32
Magic Kingdom,2021-08-07 19:50:00,31
Magic Kingdom,2021-08-07 19:55:00,32
Magic Kingdom,2021-08-07 20:00:00,30
Magic Kingdom,2021-08-07 20:05:00,30
Magic Kingdom,2021-08-07 20:10:00,31
Magic Kingdom,2021-08-07 20:15:00,30
Magic Kingdom,2021-08-07 20:20:00,30
Magic Kingdom,2021-08-07 20:25:00,29
Magic Kingdom,2021-08-07 20:30:00,29
Magic Kingdom,2021-08-07 20:40:00,27
Magic Kingdom,2021-08-07 20:45:00,27
Magic Kingdom,2021-08-07 20:50:00,25
Magic Kingdom,2021-08-07 20:55:00,24
Magic Kingdom,2021-08-07 21:00:00,25
Magic Kingdom,2021-08-07 21:05:00,25
Magic Kingdom,2021-08-07 21:10:00,25
Magic Kingdom,2021-08-07 21:15:00,25
Magic Kingdom,2021-08-07 21:20:00,25
Magic Kingdom,2021-08-07 21:25:00,24
Magic Kingdom,2021-08-07 21:30:00,19
Magic Kingdom,2021-08-07 21:35:00,18
Magic Kingdom,2021-08-07 21:40:00,20
Magic Kingdom,2021-08-07 21:45:00,20
Magic Kingdom,2021-08-07 21:50:00,22
Magic Kingdom,2021-08-07 21:55:00,22
Magic Kingdom,2021-08-08 09:05:00,8
Magic Kingdom,2021-08-08 09:15:00,18
Magic Kingdom,2021-08-08 09:20:00,19
Magic Kingdom,2021-08-08 09:25:00,19
Magic Kingdom,2021-08-08 09:30:00,21
Magic Kingdom,2021-08-08 09:35:00,20
Magic Kingdom,2021-08-08 09:40:00,20
Magic Kingdom,2021-08-08 09:45:00,20
Magic Kingdom,2021-08-08 09:50:00,20
Magic Kingdom,2021-08-08 09:55:00,20
Magic Kingdom,2021-08-08 10:00:00,21
Magic Kingdom,2021-08-08 10:05:00,22
Magic Kingdom,2021-08-08 10:10:00,22
Magic Kingdom,2021-08-08 10:15:00,22
Magic Kingdom,2021-08-08 10:20:00,23
Magic Kingdom,2021-08-08 10:25:00,23
Magic Kingdom,2021-08-08 10:30:00,23
Magic Kingdom,2021-08-08 10:35:00,24
Magic Kingdom,2021-08-08 10:40:00,24
Magic Kingdom,2021-08-08 10:45:00,24
Magic Kingdom,2021-08-08 10:50:00,22
Magic Kingdom,2021-08-08 10:55:00,25
Magic Kingdom,2021-08-08 11:00:00,25
Magic Kingdom,2021-08-08 11:05:00,28
Magic Kingdom,2021-08-08 11:10:00,28
Magic Kingdom,2021-08-08 11:15:00,28
Magic Kingdom,2021-08-08 11:20:00,27
Magic Kingdom,2021-08-08 11:25:00,28
Magic Kingdom,2021-08-08 11:30:00,28
Magic Kingdom,2021-08-08 11:35:00,31
Magic Kingdom,2021-08-08 11:40:00,31
Magic Kingdom,2021-08-08 11:45:00,31
Magic Kingdom,2021-08-08 11:50:00,34
Magic Kingdom,2021-08-08 11:55:00,34
Magic Kingdom,2021-08-08 12:00:00,35
Magic Kingdom,2021-08-08 12:05:00,33
Magic Kingdom,2021-08-08 12:10:00,32
Magic Kingdom,2021-08-08 12:15:00,33
Magic Kingdom,2021-08-08 12:20:00,32
Magic Kingdom,2021-08-08 12:25:00,32
Magic Kingdom,2021-08-08 12:30:00,32
Magic Kingdom,2021-08-08 12:35:00,32
Magic Kingdom,2021-08-08 12:40:00,31
Magic Kingdom,2021-08-08 12:45:00,32
Magic Kingdom,2021-08-08 12:50:00,33
Magic Kingdom,2021-08-08 12:55:00,34
Magic Kingdom,2021-08-08 13:00:00,34
Magic Kingdom,2021-08-08 13:05:00,34
Magic Kingdom,2021-08-08 13:10:00,34
Magic Kingdom,2021-08-08 13:15:00,33
Magic Kingdom,2021-08-08 13:20:00,33
Magic Kingdom,2021-08-08 13:25:00,33
Magic Kingdom,2021-08-08 13:30:00,32
Magic Kingdom,2021-08-08 13:35:00,32
Magic Kingdom,2021-08-08 13:40:00,32
Magic Kingdom,2021-08-08 13:45:00,32
Magic Kingdom,2021-08-08 13:50:00,32
Magic Kingdom,2021-08-08 13:55:00,33
Magic Kingdom,2021-08-08 14:00:00,34
Magic Kingdom,2021-08-08 14:05:00,34
Magic Kingdom,2021-08-08 14:10:00,34
Magic Kingdom,2021-08-08 14:15:00,35
Magic Kingdom,2021-08-08 14:20:00,34
Magic Kingdom,2021-08-08 14:25:00,35
Magic Kingdom,2021-08-08 14:30:00,36
Magic Kingdom,2021-08-08 14:35:00,37
Magic Kingdom,2021-08-08 14:40:00,37
Magic Kingdom,2021-08-08 14:45:00,36
Magic Kingdom,2021-08-08 14:50:00,37
Magic Kingdom,2021-08-08 14:55:00,35
Magic Kingdom,2021-08-08 15:00:00,35
Magic Kingdom,2021-08-08 15:05:00,34
Magic Kingdom,2021-08-08 15:10:00,33
Magic Kingdom,2021-08-08 15:15:00,34
Magic Kingdom,2021-08-08 15:20:00,35
Magic Kingdom,2021-08-08 15:25:00,33
Magic Kingdom,2021-08-08 15:30:00,32
Magic Kingdom,2021-08-08 15:35:00,33
Magic Kingdom,2021-08-08 15:40:00,33
Magic Kingdom,2021-08-08 15:45:00,31
Magic Kingdom,2021-08-08 15:50:00,30
Magic Kingdom,2021-08-08 15:55:00,28
Magic Kingdom,2021-08-08 16:00:00,27
Magic Kingdom,2021-08-08 16:05:00,27
Magic Kingdom,2021-08-08 16:10:00,28
Magic Kingdom,2021-08-08 16:15:00,27
Magic Kingdom,2021-08-08 16:20:00,28
Magic Kingdom,2021-08-08 16:25:00,29
Magic Kingdom,2021-08-08 16:30:00,30
Magic Kingdom,2021-08-08 16:35:00,30
Magic Kingdom,2021-08-08 16:40:00,32
Magic Kingdom,2021-08-08 16:45:00,32
Magic Kingdom,2021-08-08 16:50:00,32
Magic Kingdom,2021-08-08 16:55:00,31
Magic Kingdom,2021-08-08 17:00:00,30
Magic Kingdom,2021-08-08 17:05:00,31
Magic Kingdom,2021-08-08 17:10:00,30
Magic Kingdom,2021-08-08 17:15:00,30
Magic Kingdom,2021-08-08 17:20:00,30
Magic Kingdom,2021-08-08 17:25:00,29
Magic Kingdom,2021-08-08 17:30:00,33
Magic Kingdom,2021-08-08 17:35:00,30
Magic Kingdom,2021-08-08 17:40:00,29
Magic Kingdom,2021-08-08 17:45:00,31
Magic Kingdom,2021-08-08 17:50:00,32
Magic Kingdom,2021-08-08 17:55:00,33
Magic Kingdom,2021-08-08 18:00:00,35
Magic Kingdom,2021-08-08 18:05:00,36
Magic Kingdom,2021-08-08 18:10:00,36
Magic Kingdom,2021-08-08 18:15:00,36
Magic Kingdom,2021-08-08 18:20:00,34
Magic Kingdom,2021-08-08 18:25:00,34
Magic Kingdom,2021-08-08 18:30:00,33
Magic Kingdom,2021-08-08 18:35:00,32
Magic Kingdom,2021-08-08 18:40:00,34
Magic Kingdom,2021-08-08 18:45:00,34
Magic Kingdom,2021-08-08 18:50:00,35
Magic Kingdom,2021-08-08 18:55:00,36
Magic Kingdom,2021-08-08 19:00:00,36
Magic Kingdom,2021-08-08 19:05:00,34
Magic Kingdom,2021-08-08 19:10:00,34
Magic Kingdom,2021-08-08 19:15:00,32
Magic Kingdom,2021-08-08 19:20:00,30
Magic Kingdom,2021-08-08 19:25:00,30
Magic Kingdom,2021-08-08 19:30:00,28
Magic Kingdom,2021-08-08 19:35:00,27
Magic Kingdom,2021-08-08 19:40:00,29
Magic Kingdom,2021-08-08 19:45:00,26
Magic Kingdom,2021-08-08 19:50:00,25
Magic Kingdom,2021-08-08 19:55:00,24
Magic Kingdom,2021-08-08 20:00:00,27
Magic Kingdom,2021-08-08 20:05:00,26
Magic Kingdom,2021-08-08 20:10:00,26
Magic Kingdom,2021-08-08 20:15:00,28
Magic Kingdom,2021-08-08 20:20:00,28
Magic Kingdom,2021-08-08 20:25:00,27
Magic Kingdom,2021-08-08 20:30:00,26
Magic Kingdom,2021-08-08 20:40:00,25
Magic Kingdom,2021-08-08 20:45:00,24
Magic Kingdom,2021-08-08 20:50:00,22
Magic Kingdom,2021-08-08 20:55:00,22
Magic Kingdom,2021-08-08 21:00:00,21
Magic Kingdom,2021-08-08 21:05:00,22
Magic Kingdom,2021-08-08 21:10:00,22
Magic Kingdom,2021-08-08 21:15:00,20
Magic Kingdom,2021-08-08 21:20:00,20
Magic Kingdom,2021-08-08 21:25:00,19
Magic Kingdom,2021-08-08 21:30:00,19
Magic Kingdom,2021-08-08 21:35:00,22
Magic Kingdom,2021-08-08 21:40:00,23
Magic Kingdom,2021-08-08 21:45:00,23
Magic Kingdom,2021-08-08 21:50:00,22
Magic Kingdom,2021-08-08 21:55:00,21
Magic Kingdom,2021-08-09 09:05:00,6
Magic Kingdom,2021-08-09 09:10:00,14
Magic Kingdom,2021-08-09 09:15:00,17
Magic Kingdom,2021-08-09 09:20:00,17
Magic Kingdom,2021-08-09 09:25:00,19
Magic Kingdom,2021-08-09 09:30:00,20
Magic Kingdom,2021-08-09 09:35:00,21
Magic Kingdom,2021-08-09 09:40:00,23
Magic Kingdom,2021-08-09 09:45:00,22
Magic Kingdom,2021-08-09 09:50:00,24
Magic Kingdom,2021-08-09 09:55:00,24
Magic Kingdom,2021-08-09 10:00:00,25
Magic Kingdom,2021-08-09 10:05:00,25
Magic Kingdom,2021-08-09 10:10:00,26
Magic Kingdom,2021-08-09 10:15:00,25
Magic Kingdom,2021-08-09 10:20:00,25
Magic Kingdom,2021-08-09 10:30:00,27
Magic Kingdom,2021-08-09 10:35:00,29
Magic Kingdom,2021-08-09 10:40:00,30
Magic Kingdom,2021-08-09 10:45:00,32
Magic Kingdom,2021-08-09 10:50:00,31
Magic Kingdom,2021-08-09 10:55:00,32
Magic Kingdom,2021-08-09 11:00:00,35
Magic Kingdom,2021-08-09 11:05:00,33
Magic Kingdom,2021-08-09 11:10:00,35
Magic Kingdom,2021-08-09 11:15:00,38
Magic Kingdom,2021-08-09 11:20:00,38
Magic Kingdom,2021-08-09 11:25:00,37
Magic Kingdom,2021-08-09 11:30:00,37
Magic Kingdom,2021-08-09 11:35:00,37
Magic Kingdom,2021-08-09 11:40:00,38
Magic Kingdom,2021-08-09 11:45:00,40
Magic Kingdom,2021-08-09 11:50:00,40
Magic Kingdom,2021-08-09 11:55:00,41
Magic Kingdom,2021-08-09 12:00:00,42
Magic Kingdom,2021-08-09 12:05:00,40
Magic Kingdom,2021-08-09 12:10:00,39
Magic Kingdom,2021-08-09 12:15:00,39
Magic Kingdom,2021-08-09 12:20:00,39
Magic Kingdom,2021-08-09 12:25:00,39
Magic Kingdom,2021-08-09 12:30:00,37
Magic Kingdom,2021-08-09 12:35:00,38
Magic Kingdom,2021-08-09 12:40:00,38
Magic Kingdom,2021-08-09 12:45:00,39
Magic Kingdom,2021-08-09 12:50:00,40
Magic Kingdom,2021-08-09 12:55:00,41
Magic Kingdom,2021-08-09 13:00:00,42
Magic Kingdom,2021-08-09 13:05:00,42
Magic Kingdom,2021-08-09 13:10:00,42
Magic Kingdom,2021-08-09 13:15:00,42
Magic Kingdom,2021-08-09 13:20:00,43
Magic Kingdom,2021-08-09 13:25:00,43
Magic Kingdom,2021-08-09 13:30:00,41
Magic Kingdom,2021-08-09 13:35:00,41
Magic Kingdom,2021-08-09 13:40:00,41
Magic Kingdom,2021-08-09 13:45:00,41
Magic Kingdom,2021-08-09 13:50:00,42
Magic Kingdom,2021-08-09 13:55:00,40
Magic Kingdom,2021-08-09 14:00:00,40
Magic Kingdom,2021-08-09 14:05:00,41
Magic Kingdom,2021-08-09 14:10:00,41
Magic Kingdom,2021-08-09 14:15:00,38
Magic Kingdom,2021-08-09 14:20:00,38
Magic Kingdom,2021-08-09 14:25:00,38
Magic Kingdom,2021-08-09 14:30:00,35
Magic Kingdom,2021-08-09 14:35:00,35
Magic Kingdom,2021-08-09 14:40:00,35
Magic Kingdom,2021-08-09 14:45:00,35
Magic Kingdom,2021-08-09 14:50:00,38
Magic Kingdom,2021-08-09 14:55:00,39
Magic Kingdom,2021-08-09 15:00:00,40
Magic Kingdom,2021-08-09 15:05:00,41
Magic Kingdom,2021-08-09 15:10:00,41
Magic Kingdom,2021-08-09 15:15:00,40
Magic Kingdom,2021-08-09 15:20:00,40
Magic Kingdom,2021-08-09 15:25:00,45
Magic Kingdom,2021-08-09 15:30:00,45
Magic Kingdom,2021-08-09 15:35:00,47
Magic Kingdom,2021-08-09 15:40:00,47
Magic Kingdom,2021-08-09 15:45:00,47
Magic Kingdom,2021-08-09 15:50:00,45
Magic Kingdom,2021-08-09 15:55:00,45
Magic Kingdom,2021-08-09 16:00:00,46
Magic Kingdom,2021-08-09 16:05:00,49
Magic Kingdom,2021-08-09 16:10:00,48
Magic Kingdom,2021-08-09 16:15:00,48
Magic Kingdom,2021-08-09 16:20:00,43
Magic Kingdom,2021-08-09 16:25:00,42
Magic Kingdom,2021-08-09 16:30:00,38
Magic Kingdom,2021-08-09 16:35:00,39
Magic Kingdom,2021-08-09 16:40:00,40
Magic Kingdom,2021-08-09 16:45:00,40
Magic Kingdom,2021-08-09 16:50:00,40
Magic Kingdom,2021-08-09 16:55:00,39
Magic Kingdom,2021-08-09 17:00:00,40
Magic Kingdom,2021-08-09 17:05:00,42
Magic Kingdom,2021-08-09 17:10:00,42
Magic Kingdom,2021-08-09 17:15:00,42
Magic Kingdom,2021-08-09 17:20:00,41
Magic Kingdom,2021-08-09 17:25:00,41
Magic Kingdom,2021-08-09 17:30:00,39
Magic Kingdom,2021-08-09 17:35:00,38
Magic Kingdom,2021-08-09 17:40:00,37
Magic Kingdom,2021-08-09 17:45:00,36
Magic Kingdom,2021-08-09 17:50:00,37
Magic Kingdom,2021-08-09 17:55:00,36
Magic Kingdom,2021-08-09 18:00:00,37
Magic Kingdom,2021-08-09 18:05:00,37
Magic Kingdom,2021-08-09 18:10:00,38
Magic Kingdom,2021-08-09 18:15:00,37
Magic Kingdom,2021-08-09 18:20:00,37
Magic Kingdom,2021-08-09 18:25:00,37
Magic Kingdom,2021-08-09 18:30:00,36
Magic Kingdom,2021-08-09 18:35:00,37
Magic Kingdom,2021-08-09 18:40:00,38
Magic Kingdom,2021-08-09 18:45:00,37
Magic Kingdom,2021-08-09 18:50:00,36
Magic Kingdom,2021-08-09 18:55:00,36
Magic Kingdom,2021-08-09 19:00:00,37
Magic Kingdom,2021-08-09 19:05:00,37
Magic Kingdom,2021-08-09 19:10:00,38
Magic Kingdom,2021-08-09 19:15:00,37
Magic Kingdom,2021-08-09 19:20:00,38
Magic Kingdom,2021-08-09 19:25:00,37
Magic Kingdom,2021-08-09 19:30:00,38
Magic Kingdom,2021-08-09 19:35:00,37
Magic Kingdom,2021-08-09 19:40:00,37
Magic Kingdom,2021-08-09 19:45:00,37
Magic Kingdom,2021-08-09 19:50:00,37
Magic Kingdom,2021-08-09 19:55:00,36
Magic Kingdom,2021-08-09 20:00:00,36
Magic Kingdom,2021-08-09 20:05:00,36
Magic Kingdom,2021-08-09 20:10:00,36
Magic Kingdom,2021-08-09 20:15:00,36
Magic Kingdom,2021-08-09 20:20:00,35
Magic Kingdom,2021-08-09 20:25:00,34
Magic Kingdom,2021-08-09 20:30:00,34
Magic Kingdom,2021-08-09 20:35:00,33
Magic Kingdom,2021-08-09 20:40:00,32
Magic Kingdom,2021-08-09 20:45:00,32
Magic Kingdom,2021-08-09 20:50:00,32
Magic Kingdom,2021-08-09 20:55:00,28
Magic Kingdom,2021-08-09 21:00:00,25
Magic Kingdom,2021-08-09 21:05:00,25
Magic Kingdom,2021-08-09 21:10:00,24
Magic Kingdom,2021-08-09 21:15:00,25
Magic Kingdom,2021-08-09 21:20:00,25
Magic Kingdom,2021-08-09 21:25:00,20
Magic Kingdom,2021-08-09 21:30:00,21
Magic Kingdom,2021-08-09 21:35:00,21
Magic Kingdom,2021-08-09 21:40:00,22
Magic Kingdom,2021-08-09 21:45:00,22
Magic Kingdom,2021-08-09 21:50:00,24
Magic Kingdom,2021-08-09 21:55:00,24
Magic Kingdom,2021-08-10 09:05:00,11
Magic Kingdom,2021-08-10 09:10:00,16
Magic Kingdom,2021-08-10 09:15:00,17
Magic Kingdom,2021-08-10 09:20:00,19
Magic Kingdom,2021-08-10 09:25:00,19
Magic Kingdom,2021-08-10 09:30:00,20
Magic Kingdom,2021-08-10 09:35:00,21
Magic Kingdom,2021-08-10 09:40:00,21
Magic Kingdom,2021-08-10 09:45:00,23
Magic Kingdom,2021-08-10 09:50:00,24
Magic Kingdom,2021-08-10 09:55:00,24
Magic Kingdom,2021-08-10 10:00:00,25
Magic Kingdom,2021-08-10 10:05:00,26
Magic Kingdom,2021-08-10 10:10:00,26
Magic Kingdom,2021-08-10 10:15:00,26
Magic Kingdom,2021-08-10 10:20:00,30
Magic Kingdom,2021-08-10 10:30:00,30
Magic Kingdom,2021-08-10 10:35:00,32
Magic Kingdom,2021-08-10 10:40:00,32
Magic Kingdom,2021-08-10 10:45:00,32
Magic Kingdom,2021-08-10 10:50:00,32
Magic Kingdom,2021-08-10 10:55:00,33
Magic Kingdom,2021-08-10 11:00:00,35
Magic Kingdom,2021-08-10 11:05:00,34
Magic Kingdom,2021-08-10 11:10:00,32
Magic Kingdom,2021-08-10 11:15:00,30
Magic Kingdom,2021-08-10 11:20:00,32
Magic Kingdom,2021-08-10 11:25:00,32
Magic Kingdom,2021-08-10 11:30:00,33
Magic Kingdom,2021-08-10 11:35:00,33
Magic Kingdom,2021-08-10 11:40:00,32
Magic Kingdom,2021-08-10 11:45:00,33
Magic Kingdom,2021-08-10 11:50:00,34
Magic Kingdom,2021-08-10 11:55:00,33
Magic Kingdom,2021-08-10 12:00:00,34
Magic Kingdom,2021-08-10 12:05:00,34
Magic Kingdom,2021-08-10 12:10:00,34
Magic Kingdom,2021-08-10 12:15:00,33
Magic Kingdom,2021-08-10 12:20:00,34
Magic Kingdom,2021-08-10 12:25:00,33
Magic Kingdom,2021-08-10 12:30:00,34
Magic Kingdom,2021-08-10 12:35:00,33
Magic Kingdom,2021-08-10 12:40:00,33
Magic Kingdom,2021-08-10 12:45:00,32
Magic Kingdom,2021-08-10 12:50:00,34
Magic Kingdom,2021-08-10 12:55:00,34
Magic Kingdom,2021-08-10 13:00:00,34
Magic Kingdom,2021-08-10 13:05:00,34
Magic Kingdom,2021-08-10 13:10:00,34
Magic Kingdom,2021-08-10 13:15:00,35
Magic Kingdom,2021-08-10 13:20:00,35
Magic Kingdom,2021-08-10 13:25:00,39
Magic Kingdom,2021-08-10 13:30:00,40
Magic Kingdom,2021-08-10 13:35:00,38
Magic Kingdom,2021-08-10 13:40:00,40
Magic Kingdom,2021-08-10 13:45:00,40
Magic Kingdom,2021-08-10 13:50:00,39
Magic Kingdom,2021-08-10 13:55:00,38
Magic Kingdom,2021-08-10 14:00:00,38
Magic Kingdom,2021-08-10 14:05:00,39
Magic Kingdom,2021-08-10 14:10:00,35
Magic Kingdom,2021-08-10 14:15:00,39
Magic Kingdom,2021-08-10 14:20:00,37
Magic Kingdom,2021-08-10 14:25:00,37
Magic Kingdom,2021-08-10 14:30:00,39
Magic Kingdom,2021-08-10 14:35:00,38
Magic Kingdom,2021-08-10 14:40:00,36
Magic Kingdom,2021-08-10 14:45:00,38
Magic Kingdom,2021-08-10 14:50:00,39
Magic Kingdom,2021-08-10 14:55:00,40
Magic Kingdom,2021-08-10 15:00:00,39
Magic Kingdom,2021-08-10 15:05:00,39
Magic Kingdom,2021-08-10 15:10:00,39
Magic Kingdom,2021-08-10 15:15:00,39
Magic Kingdom,2021-08-10 15:20:00,39
Magic Kingdom,2021-08-10 15:25:00,39
Magic Kingdom,2021-08-10 15:30:00,42
Magic Kingdom,2021-08-10 15:35:00,40
Magic Kingdom,2021-08-10 15:40:00,41
Magic Kingdom,2021-08-10 15:45:00,41
Magic Kingdom,2021-08-10 15:50:00,40
Magic Kingdom,2021-08-10 15:55:00,42
Magic Kingdom,2021-08-10 16:00:00,40
Magic Kingdom,2021-08-10 16:05:00,37
Magic Kingdom,2021-08-10 16:10:00,35
Magic Kingdom,2021-08-10 16:15:00,36
Magic Kingdom,2021-08-10 16:20:00,35
Magic Kingdom,2021-08-10 16:25:00,35
Magic Kingdom,2021-08-10 16:30:00,34
Magic Kingdom,2021-08-10 16:35:00,34
Magic Kingdom,2021-08-10 16:40:00,34
Magic Kingdom,2021-08-10 16:45:00,35
Magic Kingdom,2021-08-10 16:50:00,35
Magic Kingdom,2021-08-10 16:55:00,35
Magic Kingdom,2021-08-10 17:00:00,34
Magic Kingdom,2021-08-10 17:05:00,33
Magic Kingdom,2021-08-10 17:10:00,32
Magic Kingdom,2021-08-10 17:15:00,33
Magic Kingdom,2021-08-10 17:20:00,31
Magic Kingdom,2021-08-10 17:25:00,31
Magic Kingdom,2021-08-10 17:30:00,31
Magic Kingdom,2021-08-10 17:35:00,31
Magic Kingdom,2021-08-10 17:40:00,32
Magic Kingdom,2021-08-10 17:45:00,33
Magic Kingdom,2021-08-10 17:50:00,34
Magic Kingdom,2021-08-10 17:55:00,31
Magic Kingdom,2021-08-10 18:00:00,31
Magic Kingdom,2021-08-10 18:05:00,28
Magic Kingdom,2021-08-10 18:10:00,28
Magic Kingdom,2021-08-10 18:15:00,30
Magic Kingdom,2021-08-10 18:20:00,29
Magic Kingdom,2021-08-10 18:25:00,30
Magic Kingdom,2021-08-10 18:30:00,31
Magic Kingdom,2021-08-10 18:35:00,29
Magic Kingdom,2021-08-10 18:40:00,29
Magic Kingdom,2021-08-10 18:45:00,30
Magic Kingdom,2021-08-10 18:50:00,30
Magic Kingdom,2021-08-10 18:55:00,30
Magic Kingdom,2021-08-10 19:00:00,30
Magic Kingdom,2021-08-10 19:05:00,30
Magic Kingdom,2021-08-10 19:10:00,29
Magic Kingdom,2021-08-10 19:15:00,30
Magic Kingdom,2021-08-10 19:20:00,29
