LOG_ID,STR_NBR,STR_FRAC,STR_DIR,STR_NAME,STR_SUFF,STR_SUFF_DIR,STR_UNIT,ZIP_CODE
24203,11840,,W,CHANDLER,BLVD,,,91607
18647,11854,,W,CHANDLER,BLVD,,,91607
18648,11860,,W,CHANDLER,BLVD,,,91607
18650,11920,,W,CHANDLER,BLVD,,,91607
18653,11940,,W,CHANDLER,BLVD,,,91607
24201,12207,,W,CHANDLER,BLVD,,,91607
18642,12245,,W,CHANDLER,BLVD,,,91607
18643,12257,,W,CHANDLER,BLVD,,,91607
18644,12261,,W,CHANDLER,BLVD,,,91607
25008,12264,,W,CHANDLER,BLVD,,,91607
24202,12310,,W,CHANDLER,BLVD,,,91607
18645,12311,,W,CHANDLER,BLVD,,,91607
18707,12325,,W,CHANDLER,BLVD,,,91607
24199,12410,,W,CHANDLER,BLVD,,,91607
19800,14317,,W,CHANDLER,BLVD,,,91401
19799,14329,,W,CHANDLER,BLVD,,,91401
24346,14341,,W,CHANDLER,BLVD,,,91401
8085,3224,,N,CHAPMAN,ST,,,90065
8083,3330,,N,CHAPMAN,ST,,,90065
19845,1928,,S,CHARITON,ST,,,90034
19846,1933,,S,CHARITON,ST,,,90034
19848,1943,,S,CHARITON,ST,,,90034
20403,1961,,S,CHARITON,ST,,,90034
20405,2001,,S,CHARITON,ST,,,90034
19844,2010,,S,CHARITON,ST,,,90034
20334,2011,,S,CHARITON,ST,,,90034
20335,2015,,S,CHARITON,ST,,,90034
20336,2021,,S,CHARITON,ST,,,90034
20337,2025,,S,CHARITON,ST,,,90034
20401,2035,,S,CHARITON,ST,,,90034
20167,2039,,S,CHARITON,ST,,,90034
20168,2051,,S,CHARITON,ST,,,90034
20162,2314,,S,CHARITON,ST,,,90034
20165,2319,,S,CHARITON,ST,,,90034
20166,2325,,S,CHARITON,ST,,,90034
20161,2335,,S,CHARITON,ST,,,90034
20163,2621,,S,CHARITON,ST,,,90034
19850,2637,,S,CHARITON,ST,,,90034
16561,2101,,E,CHARLOTTE,ST,,,90033
7193,9725,,W,CHARNOCK,AVE,,,90034
7192,9747,,W,CHARNOCK,AVE,,,90034
7191,9749,,W,CHARNOCK,AVE,,,90034
7186,10832,,W,CHARNOCK,ROAD,,,90034
25061,10860,,W,CHARNOCK,ROAD,,,90034
7190,11171,,W,CHARNOCK,ROAD,,,90034
7188,11173,,W,CHARNOCK,ROAD,,,90034
7185,11179,,W,CHARNOCK,ROAD,,,90034
2531,11285,,W,CHARNOCK,ROAD,,,90066
2530,11311,,W,CHARNOCK,ROAD,,,90066
5704,13849,,W,CHASE,ST,,,91402
5703,14695,,W,CHASE,ST,,,91402
5702,14816,,W,CHASE,ST,,,91402
5706,15424,,W,CHASE,ST,,,91343
5707,15526,,W,CHASE,ST,,,91343
5699,15534,,W,CHASE,ST,,,91343
5700,15546,,W,CHASE,ST,,,91343
5701,15558,,W,CHASE,ST,,,91343
14606,18540,,W,CHASE,ST,,,91324
10377,21450,,W,CHASE,ST,,,91304
2221,15454,,W,CHATSWORTH,ST,,,91345
14671,16700,,W,CHATSWORTH,ST,,,91344
14673,16840,,W,CHATSWORTH,ST,,,91344
14608,16850,,W,CHATSWORTH,ST,,,91344
25072,16860,,W,CHATSWORTH,ST,,,91344
14917,16900,,W,CHATSWORTH,ST,,,91344
14918,17071,,W,CHATSWORTH,ST,,,91344
14919,17087,,W,CHATSWORTH,ST,,,91344
14920,17093,,W,CHATSWORTH,ST,,,91344
7977,17106,,W,CHATSWORTH,ST,,,91344
7978,17117,,W,CHATSWORTH,ST,,,91344
7979,17123,,W,CHATSWORTH,ST,,,91344
7980,17127,,W,CHATSWORTH,ST,,,91344
7981,17204,,W,CHATSWORTH,ST,,,91344
14669,17246,,W,CHATSWORTH,ST,,,91344
14670,17355,,W,CHATSWORTH,ST,,,91344
2533,134,,N,CHAUTAUQUA,BLVD,,,90402
2849,11621,,W,CHENAULT,ST,,,90049
2537,11660,,W,CHENAULT,ST,,,90049
2536,11669,,W,CHENAULT,ST,,,90049
2534,11670,,W,CHENAULT,ST,,,90049
2535,11676,,W,CHENAULT,ST,,,90049
19810,1942,,N,CHEREMOYA,AVE,,,90068
19809,1948,,N,CHEREMOYA,AVE,,,90068
19808,1949,,N,CHEREMOYA,AVE,,,90068
19803,1953,,N,CHEREMOYA,AVE,,,90068
19804,1954,,N,CHEREMOYA,AVE,,,90068
19805,1959,,N,CHEREMOYA,AVE,,,90068
20148,2429,,N,CHEREMOYA,AVE,,,90068
18961,852,,N,CHEROKEE,AVE,,,90038
8151,1810,,N,CHEROKEE,AVE,,,90028
16094,506,,N,CHESTNUT,AVE,,,90042
16095,700,,N,CHESTNUT,AVE,,,90042
16342,830,,N,CHESTNUT,AVE,,,90042
16341,840,,N,CHESTNUT,AVE,,,90042
16340,844,,N,CHESTNUT,AVE,,,90042
7194,10591,,W,CHEVIOT,DR,,,90064
7258,3184,,S,CHEVIOT VISTA,PL,,,90034
7256,3200,,S,CHEVIOT VISTA,PL,,,90034
14409,4052,,E,CHEVY CHASE,DR,,,90039
16029,1852,,W,CHICKASAW,AVE,,,90041
20399,5917,,W,CHULA VISTA,WAY,,,90068
24225,5935,,W,CHULA VISTA,WAY,,,90068
20150,5961,,W,CHULA VISTA,WAY,,,90068
20400,5967,,W,CHULA VISTA,WAY,,,90068
20398,5971,,W,CHULA VISTA,WAY,,,90068
2850,217,,S,CHURCH,LANE,,,90049
7983,18550,,W,CITRONIA,ST,,,91324
20767,1257,,S,CITRUS,AVE,,,90019
20768,1261,,S,CITRUS,AVE,,,90019
18962,1312,,N,CITRUS,AVE,,,90028
20630,1326,,N,CITRUS,AVE,,,90028
18965,1332,,N,CITRUS,AVE,,,90028
21702,1336,,N,CITRUS,AVE,,,90028
7761,1919,,E,CITY VIEW,AVE,,,90033
10107,3463,,S,CLARINGTON,AVE,,,90034
10352,3510,,S,CLARINGTON,AVE,,,90034
10351,3519,,S,CLARINGTON,AVE,,,90034
10350,3531,,S,CLARINGTON,AVE,,,90034
10349,3537,,S,CLARINGTON,AVE,,,90034
10287,3547,,S,CLARINGTON,AVE,,,90034
10356,3603,,S,CLARINGTON,AVE,,,90034
10355,3607,,S,CLARINGTON,AVE,,,90034
10354,3614,,S,CLARINGTON,AVE,,,90034
10353,3618,,S,CLARINGTON,AVE,,,90034
10361,3623,,S,CLARINGTON,AVE,,,90034
10360,3627,,S,CLARINGTON,AVE,,,90034
10359,3632,,S,CLARINGTON,AVE,,,90034
10358,3636,,S,CLARINGTON,AVE,,,90034
10357,3642,,S,CLARINGTON,AVE,,,90034
6371,3646,,S,CLARINGTON,AVE,,,90034
10365,3652,,S,CLARINGTON,AVE,,,90034
10364,3655,,S,CLARINGTON,AVE,,,90034
6540,3656,,S,CLARINGTON,AVE,,,90034
10362,3667,,S,CLARINGTON,AVE,,,90034
6368,3675,,S,CLARINGTON,AVE,,,90034
6369,3676,,S,CLARINGTON,AVE,,,90034
6370,3718,,S,CLARINGTON,AVE,,,90034
6302,3719,,S,CLARINGTON,AVE,,,90034
6303,3720,,S,CLARINGTON,AVE,,,90034
6304,3723,,S,CLARINGTON,AVE,,,90034
6365,3729,,S,CLARINGTON,AVE,,,90034
6367,3734,,S,CLARINGTON,AVE,,,90034
6541,3739,,S,CLARINGTON,AVE,,,90034
10363,3747,,S,CLARINGTON,AVE,,,90034
7478,3755,,S,CLARINGTON,AVE,,,90034
7479,3756,,S,CLARINGTON,AVE,,,90034
6372,135,,N,CLARK,DR,,,90048
7275,305,,S,CLARK,DR,,,90048
7276,310,,S,CLARK,DR,,,90048
6378,320,,S,CLARK,DR,,,90048
6374,1108,,S,CLARK,DR,,,90035
7337,1122,,S,CLARK,DR,,,90035
6373,1126,,S,CLARK,DR,,,90035
7277,1130,,S,CLARK,DR,,,90035
24267,14534,,W,CLARK,ST,,,91411
10387,18522,,W,CLARK,ST,,,91356
10386,18532,,W,CLARK,ST,,,91356
10385,18543,,W,CLARK,ST,,,91356
10384,18546,,W,CLARK,ST,,,91356
10383,18552,,W,CLARK,ST,,,91356
10381,18563,,W,CLARK,ST,,,91356
10380,18564,,W,CLARK,ST,,,91356
10378,18611,,W,CLARK,ST,,,91356
10309,18618,,W,CLARK,ST,,,91356
10308,18625,,W,CLARK,ST,,,91356
9337,18634,,W,CLARK,ST,,,91356
9415,18651,,W,CLARK,ST,,,91356
9416,18655,,W,CLARK,ST,,,91356
20682,4443,,W,CLAYTON,AVE,,,90027
25027,4818,,N,CLEON,AVE,,,91601
25028,4822,,N,CLEON,AVE,,,91601
18667,5033,,N,CLEON,AVE,,,91601
18658,5224,,N,CLEON,AVE,,,91601
18663,6706,,N,CLEON,AVE,,,91606
18665,6729,,N,CLEON,AVE,,,91606
18666,6735,,N,CLEON,AVE,,,91606
1075,752,,N,CLEVELAND,ST,,,90012
1076,755,,N,CLEVELAND,ST,,,90012
1074,821,,N,CLEVELAND,ST,,,90012
1073,845,,N,CLEVELAND,ST,,,90012
1077,850,,N,CLEVELAND,ST,,,90012
14413,1906,,W,CLINTON,ST,,,90026
14662,3966,,W,CLINTON,ST,,,90004
14663,4028,,W,CLINTON,ST,,,90004
14660,4408,,W,CLINTON,ST,,,90004
14656,4519,,W,CLINTON,ST,,,90004
14657,4520,,W,CLINTON,ST,,,90004
14414,4720,,W,CLINTON,ST,,,90004
24616,5115,,W,CLINTON,ST,,,90004
21343,5131,,W,CLINTON,ST,,,90004
21345,5145,,W,CLINTON,ST,,,90004
6307,7921,,W,CLINTON,ST,,,90048
6305,7924,,W,CLINTON,ST,,,90048
20262,461,,S,CLOVERDALE,AVE,,,90036
19944,637,,S,CLOVERDALE,AVE,,,90036
21088,1043,,S,CLOVERDALE,AVE,,,90019
21768,1054,,S,CLOVERDALE,AVE,,,90019
20621,1368,,S,CLOVERDALE,AVE,,,90019
20619,1429,,S,CLOVERDALE,AVE,,,90019
20620,1435,,S,CLOVERDALE,AVE,,,90019
20614,1445,,S,CLOVERDALE,AVE,,,90019
20615,1458,,S,CLOVERDALE,AVE,,,90019
21254,2810,,S,CLOVERDALE,AVE,,,90016
21255,2819,,S,CLOVERDALE,AVE,,,90016
21321,2823,,S,CLOVERDALE,AVE,,,90016
6312,3401,,S,CLUB,DR,,,90064
6311,3409,,S,CLUB,DR,,,90064
6313,3410,,S,CLUB,DR,,,90064
6310,3419,,S,CLUB,DR,,,90064
6308,3425,,S,CLUB,DR,,,90064
6309,3431,,S,CLUB,DR,,,90064
3091,35,,E,CLUB HOUSE,AVE,,,90291
19049,4741,,N,CLYBOURN,AVE,,,91602
19051,4753,,N,CLYBOURN,AVE,,,91602
19050,4837,,N,CLYBOURN,AVE,,,91601
18669,6101,,N,CLYBOURN,AVE,,,91606
20623,1834,,S,CLYDE,AVE,,,90019
22287,2217,,S,CLYDE,AVE,,,90016
19832,316,,S,COCHRAN,AVE,,,90036
19828,354,,S,COCHRAN,AVE,,,90036
20200,432,,S,COCHRAN,AVE,,,90036
19892,656,,S,COCHRAN,AVE,,,90036
21348,1051,,S,COCHRAN,AVE,,,90019
19203,1346,,S,COCHRAN,AVE,,,90019
19266,1426,,S,COCHRAN,AVE,,,90019
19265,1435,,S,COCHRAN,AVE,,,90019
19271,1444,,S,COCHRAN,AVE,,,90019
21909,1506,,S,COCHRAN,AVE,,,90019
22312,2710,,S,COCHRAN,AVE,,,90016
22289,2718,,S,COCHRAN,AVE,,,90016
21294,3859,,S,COCO,AVE,,,90008
21363,3865,,S,COCO,AVE,,,90008
21364,3866,,S,COCO,AVE,,,90008
21297,3877,,S,COCO,AVE,,,90008
21366,3910,,S,COCO,AVE,,,90008
21365,3915,,S,COCO,AVE,,,90008
21296,3939,,S,COCO,AVE,,,90008
20742,3951,,S,COCO,AVE,,,90008
21367,4001,,S,COCO,AVE,,,90008
21295,4024,,S,COCO,AVE,,,90008
19207,4025,,S,COCO,AVE,,,90008
19206,4035,,S,COCO,AVE,,,90008
19205,4040,,S,COCO,AVE,,,90008
21371,4046,,S,COCO,AVE,,,90008
21370,4052,,S,COCO,AVE,,,90008
21368,4066,,S,COCO,AVE,,,90008
18670,11728,,W,COHASSET,ST,,,91605
14210,15655,,W,COHASSET,ST,,,91406
10316,20301,,W,COHASSET,ST,,,91306
10321,20306,,W,COHASSET,ST,,,91306
10320,20316,,W,COHASSET,ST,,,91306
10319,20326,,W,COHASSET,ST,,,91306
10311,20336,,W,COHASSET,ST,,,91306
10312,20345,,W,COHASSET,ST,,,91306
10313,20346,,W,COHASSET,ST,,,91306
10314,20356,,W,COHASSET,ST,,,91306
10315,20404,,W,COHASSET,ST,,,91306
10322,20414,,W,COHASSET,ST,,,91306
10317,20436,,W,COHASSET,ST,,,91306
10318,20437,,W,COHASSET,ST,,,91306
24061,4471,,N,COLBATH,AVE,,,91423
24062,4505,,N,COLBATH,AVE,,,91423
24069,4510,,N,COLBATH,AVE,,,91423
24971,4511,,N,COLBATH,AVE,,,91423
24068,4520,,N,COLBATH,AVE,,,91423
24067,4531,,N,COLBATH,AVE,,,91423
24065,4544,,N,COLBATH,AVE,,,91423
24060,4547,,N,COLBATH,AVE,,,91423
2554,1444,,S,COLBY,AVE,,,90025
2555,1445,,S,COLBY,AVE,,,90025
2556,1452,,S,COLBY,AVE,,,90025
2557,1453,,S,COLBY,AVE,,,90025
2558,1456,,S,COLBY,AVE,,,90025
2547,1509,,S,COLBY,AVE,,,90025
2548,1512,,S,COLBY,AVE,,,90025
2549,1515,,S,COLBY,AVE,,,90025
2550,1516,,S,COLBY,AVE,,,90025
2552,1523,,S,COLBY,AVE,,,90025
2484,1619,,S,COLBY,AVE,,,90025
2485,1624,,S,COLBY,AVE,,,90025
2486,1630,,S,COLBY,AVE,,,90025
2783,1635,,S,COLBY,AVE,,,90025
2841,1639,,S,COLBY,AVE,,,90025
2842,1640,,S,COLBY,AVE,,,90025
2844,1644,,S,COLBY,AVE,,,90025
2845,1649,,S,COLBY,AVE,,,90025
2846,1657,,S,COLBY,AVE,,,90025
2847,1658,,S,COLBY,AVE,,,90025
2848,1661,,S,COLBY,AVE,,,90025
2559,1662,,S,COLBY,AVE,,,90025
2560,1668,,S,COLBY,AVE,,,90025
2561,1671,,S,COLBY,AVE,,,90025
2481,1672,,S,COLBY,AVE,,,90025
2482,1675,,S,COLBY,AVE,,,90025
2483,1721,,S,COLBY,AVE,,,90025
3162,1738,,S,COLBY,AVE,,,90025
3163,1745,,S,COLBY,AVE,,,90025
3164,1751,,S,COLBY,AVE,,,90025
2777,1819,,S,COLBY,AVE,,,90025
2778,1822,,S,COLBY,AVE,,,90025
2779,1823,,S,COLBY,AVE,,,90025
2780,1829,,S,COLBY,AVE,,,90025
2781,1831,,S,COLBY,AVE,,,90025
2782,1836,,S,COLBY,AVE,,,90025
3096,1839,,S,COLBY,AVE,,,90025
3097,1841,,S,COLBY,AVE,,,90025
3098,1850,,S,COLBY,AVE,,,90025
3099,1854,,S,COLBY,AVE,,,90025
3159,2130,,S,COLBY,AVE,,,90025
3160,2132,,S,COLBY,AVE,,,90025
3161,2134,,S,COLBY,AVE,,,90025
2816,734,,W,COLDEN,AVE,,,90044
2817,738,,W,COLDEN,AVE,,,90044
2818,744,,W,COLDEN,AVE,,,90044
2819,748,,W,COLDEN,AVE,,,90044
2813,758,,W,COLDEN,AVE,,,90044
2814,762,,W,COLDEN,AVE,,,90044
2579,764,,W,COLDEN,AVE,,,90044
2812,768,,W,COLDEN,AVE,,,90044
2820,840,,W,COLDEN,AVE,,,90044
24972,4311,,N,COLDWATER CANYON,AVE,,,91604
18250,4429,,N,COLDWATER CANYON,AVE,,,91604
18251,4443,,N,COLDWATER CANYON,AVE,,,91604
18252,4449,,N,COLDWATER CANYON,AVE,,,91604
18255,4524,,N,COLDWATER CANYON,AVE,,,91604
18256,4525,,N,COLDWATER CANYON,AVE,,,91604
18258,4639,,N,COLDWATER CANYON,AVE,,,91604
25223,4657,,N,COLDWATER CANYON,AVE,,,91604
18559,4657,,N,COLDWATER CANYON,AVE,,,91604
19091,4839,,N,COLDWATER CANYON,AVE,,,91423
19092,4845,,N,COLDWATER CANYON,AVE,,,91423
19176,4851,,N,COLDWATER CANYON,AVE,,,91423
24323,4908,,N,COLDWATER CANYON,AVE,,,91423
24078,4931,,N,COLDWATER CANYON,AVE,,,91423
24321,4934,,N,COLDWATER CANYON,AVE,,,91423
19085,4949,,N,COLDWATER CANYON,AVE,,,91423
19086,4950,,N,COLDWATER CANYON,AVE,,,91423
19087,4961,,N,COLDWATER CANYON,AVE,,,91423
19088,5000,,N,COLDWATER CANYON,AVE,,,91423
19089,5009,,N,COLDWATER CANYON,AVE,,,91423
19090,5020,,N,COLDWATER CANYON,AVE,,,91423
24322,5025,,N,COLDWATER CANYON,AVE,,,91423
24072,5035,,N,COLDWATER CANYON,AVE,,,91423
19093,5036,,N,COLDWATER CANYON,AVE,,,91423
24073,5060,,N,COLDWATER CANYON,AVE,,,91423
24074,5100,,N,COLDWATER CANYON,AVE,,,91423
24075,5120,,N,COLDWATER CANYON,AVE,,,91423
24070,5130,,N,COLDWATER CANYON,AVE,,,91423
24071,5135,,N,COLDWATER CANYON,AVE,,,91423
24076,5140,,N,COLDWATER CANYON,AVE,,,91423
19094,5146,,N,COLDWATER CANYON,AVE,,,91423
18811,5800,,N,COLDWATER CANYON,AVE,,,91607
18560,6000,,N,COLDWATER CANYON,AVE,,,91606
18562,6054,,N,COLDWATER CANYON,AVE,,,91606
18563,6130,,N,COLDWATER CANYON,AVE,,,91606
18564,6131,,N,COLDWATER CANYON,AVE,,,91606
24207,6153,,N,COLDWATER CANYON,AVE,,,91606
18684,6154,,N,COLDWATER CANYON,AVE,,,91606
24251,6159,,N,COLDWATER CANYON,AVE,,,91606
24253,6201,,N,COLDWATER CANYON,AVE,,,91606
18558,6208,,N,COLDWATER CANYON,AVE,,,91606
18671,6508,,N,COLDWATER CANYON,AVE,,,91606
18672,6551,,N,COLDWATER CANYON,AVE,,,91606
18350,6739,,N,COLDWATER CANYON,AVE,,,91606
18351,6745,,N,COLDWATER CANYON,AVE,,,91606
18352,6818,,N,COLDWATER CANYON,AVE,,,91605
24166,6839,,N,COLDWATER CANYON,AVE,,,91605
16927,6851,,N,COLDWATER CANYON,AVE,,,91605
18345,6855,,N,COLDWATER CANYON,AVE,,,91605
18346,6859,,N,COLDWATER CANYON,AVE,,,91605
24165,6915,,N,COLDWATER CANYON,AVE,,,91605
18347,6938,,N,COLDWATER CANYON,AVE,,,91605
18348,6943,,N,COLDWATER CANYON,AVE,,,91605
16998,6950,,N,COLDWATER CANYON,AVE,,,91605
16999,6954,,N,COLDWATER CANYON,AVE,,,91605
17020,7002,,N,COLDWATER CANYON,AVE,,,91605
17021,7005,,N,COLDWATER CANYON,AVE,,,91605
24974,7009,,N,COLDWATER CANYON,AVE,,,91605
16923,7041,,N,COLDWATER CANYON,AVE,,,91605
24973,7100,,N,COLDWATER CANYON,AVE,,,91605
14347,716,,N,COLE,AVE,,,90038
15563,935,,N,COLE,AVE,,,90038
8426,935,,N,COLE,PL,,,90026
14348,1210,,N,COLE,PL,,,90038
8308,1220,,N,COLE,PL,,,90038
18364,4258,,N,COLFAX,AVE,,,91604
24169,4265,,N,COLFAX,AVE,,,91604
18365,4300,,N,COLFAX,AVE,,,91604
24170,4301,,N,COLFAX,AVE,,,91604
18366,4312,,N,COLFAX,AVE,,,91604
24171,4321,,N,COLFAX,AVE,,,91604
24172,4350,,N,COLFAX,AVE,,,91604
18368,4360,,N,COLFAX,AVE,,,91604
18383,4377,,N,COLFAX,AVE,,,91604
18384,4521,,N,COLFAX,AVE,,,91607
24975,4628,,N,COLFAX,AVE,,,91602
18356,4630,,N,COLFAX,AVE,,,91602
18355,4640,,N,COLFAX,AVE,,,91602
18260,4646,,N,COLFAX,AVE,,,91602
18261,4652,,N,COLFAX,AVE,,,91602
18262,4658,,N,COLFAX,AVE,,,91602
18361,4710,,N,COLFAX,AVE,,,91602
18362,4747,,N,COLFAX,AVE,,,91607
18363,4815,,N,COLFAX,AVE,,,91607
18388,5017,,N,COLFAX,AVE,,,91607
18359,5061,,N,COLFAX,AVE,,,91607
18358,5115,,N,COLFAX,AVE,,,91607
18357,5119,,N,COLFAX,AVE,,,91607
18385,5517,,N,COLFAX,AVE,,,91607
18264,5609,,N,COLFAX,AVE,,,91607
18265,5618,,N,COLFAX,AVE,,,91601
18505,5652,,N,COLFAX,AVE,,,91601
18353,5720,,N,COLFAX,AVE,,,91601
18354,6202,,N,COLFAX,AVE,,,91606
6315,8534,,W,COLGATE,AVE,,,90048
6316,8535,,W,COLGATE,AVE,,,90048
10249,8555,,W,COLGATE,AVE,,,90048
6314,8561,,W,COLGATE,AVE,,,90048
10248,8581,,W,COLGATE,AVE,,,90048
6317,8617,,W,COLGATE,AVE,,,90048
22004,4516,,W,COLISEUM,ST,,,90008
22001,4522,,W,COLISEUM,ST,,,90008
22002,4530,,W,COLISEUM,ST,,,90008
22101,4601,,W,COLISEUM,ST,,,90016
22421,4609,,W,COLISEUM,ST,,,90016
24698,4615,,W,COLISEUM,ST,,,90016
22003,4620,,W,COLISEUM,ST,,,90008
22257,4621,,W,COLISEUM,ST,,,90016
22258,4627,,W,COLISEUM,ST,,,90016
22316,4633,,W,COLISEUM,ST,,,90016
22317,4639,,W,COLISEUM,ST,,,90016
22318,4645,,W,COLISEUM,ST,,,90016
22319,4651,,W,COLISEUM,ST,,,90016
22320,4657,,W,COLISEUM,ST,,,90016
22490,4657,,W,COLISEUM,ST,,,90016
22098,4663,,W,COLISEUM,ST,,,90016
22100,4701,,W,COLISEUM,ST,,,90016
22099,4701,,W,COLISEUM,ST,,,90016
22445,4730,,W,COLISEUM,ST,,,90008
1079,714,,W,COLLEGE,ST,,,90012
1081,726,,W,COLLEGE,ST,,,90012
1082,900,,W,COLLEGE,ST,,,90012
18390,10635,,W,COLLINS,ST,,,91601
18393,11341,,W,COLLINS,ST,,,91601
18392,11411,,W,COLLINS,ST,,,91601
18395,11448,,W,COLLINS,ST,,,91601
18394,11475,,W,COLLINS,ST,,,91601
13953,18339,,W,COLLINS,ST,,,91356
13954,18346,,W,COLLINS,ST,,,91356
13955,18347,,W,COLLINS,ST,,,91356
13956,18355,,W,COLLINS,ST,,,91356
13957,18400,,W,COLLINS,ST,,,91356
13962,18434,,W,COLLINS,ST,,,91356
13963,18444,,W,COLLINS,ST,,,91356
13964,18445,,W,COLLINS,ST,,,91356
13965,18449,,W,COLLINS,ST,,,91356
14016,18606,,W,COLLINS,ST,,,91356
14020,18645,,W,COLLINS,ST,,,91356
10323,18646,,W,COLLINS,ST,,,91356
13890,18657,,W,COLLINS,ST,,,91356
20685,3280,,W,COLONY,CIR,,,90027
16382,1515,,W,COLORADO,BLVD,,,90041
7767,2517,,W,COLORADO,BLVD,,,90041
1086,366,,S,COLUMBIA,AVE,,,90017
20465,5164,,N,COLUMBUS,AVE,,,91403
13898,6350,,N,COLUMBUS,AVE,,,91411
13899,8510,,N,COLUMBUS,AVE,,,91343
14211,8533,,N,COLUMBUS,AVE,,,91343
13891,8612,,N,COLUMBUS,AVE,,,91343
13892,8634,,N,COLUMBUS,AVE,,,91343
15257,8906,,N,COLUMBUS,AVE,,,91343
15255,8919,,N,COLUMBUS,AVE,,,91343
2225,8931,,N,COLUMBUS,AVE,,,91343
2282,8941,,N,COLUMBUS,AVE,,,91343
2285,8955,,N,COLUMBUS,AVE,,,91343
2288,9011,,N,COLUMBUS,AVE,,,91343
2290,9017,,N,COLUMBUS,AVE,,,91343
2291,9029,,N,COLUMBUS,AVE,,,91343
15260,10906,,N,COLUMBUS,AVE,,,91345
15259,10918,,N,COLUMBUS,AVE,,,91345
14021,5302,,N,COMERCIO,LANE,,,91364
19852,5941,,W,COMEY,AVE,,,90034
15262,10164,,N,COMMERCE,AVE,,,91042
15503,10304,,N,COMMERCE,AVE,,,91042
15567,10325,,N,COMMERCE,AVE,,,91042
15566,10326,,N,COMMERCE,AVE,,,91042
15565,10340,,N,COMMERCE,AVE,,,91042
10251,6212,,W,COMMODORE SLOAT,DR,,,90048
8950,118,,S,COMMONWEALTH,AVE,,,90004
14596,143,,N,COMMONWEALTH,AVE,,,90004
9019,206,,S,COMMONWEALTH,AVE,,,90004
7972,210,,S,COMMONWEALTH,AVE,,,90004
9017,218,,S,COMMONWEALTH,AVE,,,90004
9015,224,,S,COMMONWEALTH,AVE,,,90004
8946,322,,S,COMMONWEALTH,AVE,,,90020
8882,358,,S,COMMONWEALTH,AVE,,,90020
8880,409,,S,COMMONWEALTH,AVE,,,90020
8881,410,,S,COMMONWEALTH,AVE,,,90020
8879,419,,S,COMMONWEALTH,AVE,,,90020
7975,430,,S,COMMONWEALTH,AVE,,,90020
7976,436,,S,COMMONWEALTH,AVE,,,90020
8878,441,,S,COMMONWEALTH,AVE,,,90020
14355,1144,,N,COMMONWEALTH,AVE,,,90029
8944,1182,,N,COMMONWEALTH,AVE,,,90029
21608,1701,,N,COMMONWEALTH,AVE,,,90027
20754,2024,,N,COMMONWEALTH,AVE,,,90027
20687,2050,,N,COMMONWEALTH,AVE,,,90027
20689,2170,,N,COMMONWEALTH,AVE,,,90027
16544,9223,,S,COMPTON,AVE,,,90002
16629,556,,S,CONCORD,ST,,,90063
24733,3264,,W,CONNECTICUT,ST,,,90006
582,1337,,S,CONSTANCE,ST,,,90015
2796,2461,,S,COOLIDGE,AVE,,,90064
2795,2462,,S,COOLIDGE,AVE,,,90064
2797,4363,,S,COOLIDGE,AVE,,,90066
14027,7330,,N,CORBIN,AVE,,,91335
14023,7339,,N,CORBIN,AVE,,,91306
14025,7348,,N,CORBIN,AVE,,,91335
14029,7353,,N,CORBIN,AVE,,,91306
14026,7356,,N,CORBIN,AVE,,,91335
14028,7361,,N,CORBIN,AVE,,,91306
7032,1505,,S,CORINTH,AVE,,,90025
7033,1511,,S,CORINTH,AVE,,,90025
2864,1517,,S,CORINTH,AVE,,,90025
2862,1523,,S,CORINTH,AVE,,,90025
2861,1526,,S,CORINTH,AVE,,,90025
2802,1527,,S,CORINTH,AVE,,,90025
2801,1530,,S,CORINTH,AVE,,,90025
2800,1531,,S,CORINTH,AVE,,,90025
2791,1705,,S,CORINTH,AVE,,,90025
6970,1723,,S,CORINTH,AVE,,,90025
3112,1806,,S,CORINTH,AVE,,,90025
3113,1811,,S,CORINTH,AVE,,,90025
3114,1812,,S,CORINTH,AVE,,,90025
3115,1816,,S,CORINTH,AVE,,,90025
3116,1817,,S,CORINTH,AVE,,,90025
3117,1822,,S,CORINTH,AVE,,,90025
3118,1829,,S,CORINTH,AVE,,,90025
3119,1830,,S,CORINTH,AVE,,,90025
3178,1833,,S,CORINTH,AVE,,,90025
3108,1839,,S,CORINTH,AVE,,,90025
3109,1854,,S,CORINTH,AVE,,,90025
3110,1900,,S,CORINTH,AVE,,,90025
2798,1910,,S,CORINTH,AVE,,,90025
3105,2440,,S,CORINTH,AVE,,,90064
3106,2451,,S,CORINTH,AVE,,,90064
2867,4272,,S,CORINTH,AVE,,,90066
9200,1027,,S,CORNING,ST,,,90035
9202,1041,,S,CORNING,ST,,,90035
9205,1059,,S,CORNING,ST,,,90035
9204,1070,,S,CORNING,ST,,,90035
25021,1108,,S,CORNING,ST,,,90035
9206,1111,,S,CORNING,ST,,,90035
9207,1138,,S,CORNING,ST,,,90035
9208,1145,,S,CORNING,ST,,,90035
22645,1928,,S,CORNING,ST,,,90034
22648,1938,,S,CORNING,ST,,,90034
22649,1942,,S,CORNING,ST,,,90034
22650,1943,,S,CORNING,ST,,,90034
23795,1975,,S,CORNING,ST,,,90034
22644,2007,,S,CORNING,ST,,,90034
19921,2014,,S,CORNING,ST,,,90034
19922,2015,,S,CORNING,ST,,,90034
