LOG_ID,STR_NBR,STR_FRAC,STR_DIR,STR_NAME,STR_SUFF,STR_SUFF_DIR,STR_UNIT,ZIP_CODE
25293,5700,,N,ETIWANDA,AVE,,155,91356
27075,5700,,N,ETIWANDA,AVE,,156,91356
27076,5700,,N,ETIWANDA,AVE,,157,91356
27077,5700,,N,ETIWANDA,AVE,,158,91356
27078,5700,,N,ETIWANDA,AVE,,159,91356
27079,5700,,N,ETIWANDA,AVE,,160,91356
25294,5700,,N,ETIWANDA,AVE,,161,1973
27081,5700,,N,ETIWANDA,AVE,,162,91356
27082,5700,,N,ETIWANDA,AVE,,163,91356
27080,5700,,N,ETIWANDA,AVE,,164,91356
25310,6030,,N,ETIWANDA,AVE,,1,1976
27154,6030,,N,ETIWANDA,AVE,,10,91356
27231,6030,,N,ETIWANDA,AVE,,100,91356
27235,6030,,N,ETIWANDA,AVE,,101,91356
25322,6030,,N,ETIWANDA,AVE,,102,91356
27239,6030,,N,ETIWANDA,AVE,,103,91356
27240,6030,,N,ETIWANDA,AVE,,104,91356
27236,6030,,N,ETIWANDA,AVE,,105,91356
27237,6030,,N,ETIWANDA,AVE,,106,91356
27238,6030,,N,ETIWANDA,AVE,,107,91356
25323,6030,,N,ETIWANDA,AVE,,108,91356
27241,6030,,N,ETIWANDA,AVE,,109,91356
27155,6030,,N,ETIWANDA,AVE,,11,91356
27242,6030,,N,ETIWANDA,AVE,,110,91356
27243,6030,,N,ETIWANDA,AVE,,111,91356
27244,6030,,N,ETIWANDA,AVE,,112,91356
27245,6030,,N,ETIWANDA,AVE,,113,91356
27246,6030,,N,ETIWANDA,AVE,,114,91356
25324,6030,,N,ETIWANDA,AVE,,115,91356
27255,6030,,N,ETIWANDA,AVE,,116,91356
27247,6030,,N,ETIWANDA,AVE,,117,91356
27254,6030,,N,ETIWANDA,AVE,,118,91356
27253,6030,,N,ETIWANDA,AVE,,119,91356
27156,6030,,N,ETIWANDA,AVE,,12,91356
27252,6030,,N,ETIWANDA,AVE,,120,91356
27251,6030,,N,ETIWANDA,AVE,,121,91356
27250,6030,,N,ETIWANDA,AVE,,122,91356
27249,6030,,N,ETIWANDA,AVE,,123,91356
27248,6030,,N,ETIWANDA,AVE,,124,91356
25325,6030,,N,ETIWANDA,AVE,,125,91356
27258,6030,,N,ETIWANDA,AVE,,126,91356
27261,6030,,N,ETIWANDA,AVE,,127,91356
27260,6030,,N,ETIWANDA,AVE,,128,91356
27256,6030,,N,ETIWANDA,AVE,,129,91356
27157,6030,,N,ETIWANDA,AVE,,13,91356
27257,6030,,N,ETIWANDA,AVE,,130,91356
27259,6030,,N,ETIWANDA,AVE,,131,91356
25326,6030,,N,ETIWANDA,AVE,,132,91356
27266,6030,,N,ETIWANDA,AVE,,133,91356
27265,6030,,N,ETIWANDA,AVE,,134,91356
27264,6030,,N,ETIWANDA,AVE,,135,91356
27263,6030,,N,ETIWANDA,AVE,,136,91356
27262,6030,,N,ETIWANDA,AVE,,137,91356
25327,6030,,N,ETIWANDA,AVE,,138,91356
27271,6030,,N,ETIWANDA,AVE,,139,91356
27158,6030,,N,ETIWANDA,AVE,,14,91356
27267,6030,,N,ETIWANDA,AVE,,140,91356
27268,6030,,N,ETIWANDA,AVE,,141,91356
27269,6030,,N,ETIWANDA,AVE,,142,91356
27270,6030,,N,ETIWANDA,AVE,,143,91356
25312,6030,,N,ETIWANDA,AVE,,15,91356
27163,6030,,N,ETIWANDA,AVE,,16,91356
27159,6030,,N,ETIWANDA,AVE,,17,91356
27160,6030,,N,ETIWANDA,AVE,,18,91356
27161,6030,,N,ETIWANDA,AVE,,19,91356
27148,6030,,N,ETIWANDA,AVE,,2,91356
27162,6030,,N,ETIWANDA,AVE,,20,91356
27165,6030,,N,ETIWANDA,AVE,,21,91356
27164,6030,,N,ETIWANDA,AVE,,22,91356
25313,6030,,N,ETIWANDA,AVE,,23,91356
27172,6030,,N,ETIWANDA,AVE,,24,91356
27166,6030,,N,ETIWANDA,AVE,,25,91356
27167,6030,,N,ETIWANDA,AVE,,26,91356
27168,6030,,N,ETIWANDA,AVE,,27,91356
27169,6030,,N,ETIWANDA,AVE,,28,91356
27170,6030,,N,ETIWANDA,AVE,,29,91356
27149,6030,,N,ETIWANDA,AVE,,3,91356
27171,6030,,N,ETIWANDA,AVE,,30,91356
25314,6030,,N,ETIWANDA,AVE,,31,91356
27177,6030,,N,ETIWANDA,AVE,,32,91356
27178,6030,,N,ETIWANDA,AVE,,33,91356
27179,6030,,N,ETIWANDA,AVE,,34,91356
27176,6030,,N,ETIWANDA,AVE,,35,91356
27175,6030,,N,ETIWANDA,AVE,,36,91356
27174,6030,,N,ETIWANDA,AVE,,37,91356
27173,6030,,N,ETIWANDA,AVE,,38,91356
25315,6030,,N,ETIWANDA,AVE,,39,91356
27150,6030,,N,ETIWANDA,AVE,,4,91356
27184,6030,,N,ETIWANDA,AVE,,40,91356
27183,6030,,N,ETIWANDA,AVE,,41,91356
27182,6030,,N,ETIWANDA,AVE,,42,91356
27181,6030,,N,ETIWANDA,AVE,,43,91356
27180,6030,,N,ETIWANDA,AVE,,44,91356
27185,6030,,N,ETIWANDA,AVE,,45,91356
27186,6030,,N,ETIWANDA,AVE,,46,91356
25316,6030,,N,ETIWANDA,AVE,,47,91356
27189,6030,,N,ETIWANDA,AVE,,48,91356
27190,6030,,N,ETIWANDA,AVE,,49,91356
27151,6030,,N,ETIWANDA,AVE,,5,91356
27191,6030,,N,ETIWANDA,AVE,,50,91356
27192,6030,,N,ETIWANDA,AVE,,51,91356
27193,6030,,N,ETIWANDA,AVE,,52,91356
27194,6030,,N,ETIWANDA,AVE,,53,91356
27195,6030,,N,ETIWANDA,AVE,,54,91356
27187,6030,,N,ETIWANDA,AVE,,55,91356
27188,6030,,N,ETIWANDA,AVE,,56,91356
25317,6030,,N,ETIWANDA,AVE,,57,91356
27201,6030,,N,ETIWANDA,AVE,,58,91356
27200,6030,,N,ETIWANDA,AVE,,59,91356
27147,6030,,N,ETIWANDA,AVE,,6,91356
27199,6030,,N,ETIWANDA,AVE,,60,91356
27198,6030,,N,ETIWANDA,AVE,,61,91356
27197,6030,,N,ETIWANDA,AVE,,62,91356
27196,6030,,N,ETIWANDA,AVE,,63,91356
25318,6030,,N,ETIWANDA,AVE,,64,91356
27207,6030,,N,ETIWANDA,AVE,,65,91356
27206,6030,,N,ETIWANDA,AVE,,66,91356
27205,6030,,N,ETIWANDA,AVE,,67,91356
27204,6030,,N,ETIWANDA,AVE,,68,91356
27203,6030,,N,ETIWANDA,AVE,,69,91356
25311,6030,,N,ETIWANDA,AVE,,7,91356
27202,6030,,N,ETIWANDA,AVE,,70,91356
27208,6030,,N,ETIWANDA,AVE,,71,91356
27211,6030,,N,ETIWANDA,AVE,,72,91356
27210,6030,,N,ETIWANDA,AVE,,73,91356
27209,6030,,N,ETIWANDA,AVE,,74,91356
25319,6030,,N,ETIWANDA,AVE,,75,91356
27212,6030,,N,ETIWANDA,AVE,,76,91356
27213,6030,,N,ETIWANDA,AVE,,77,91356
27214,6030,,N,ETIWANDA,AVE,,78,91356
27215,6030,,N,ETIWANDA,AVE,,79,91356
27152,6030,,N,ETIWANDA,AVE,,8,91356
27221,6030,,N,ETIWANDA,AVE,,80,91356
27217,6030,,N,ETIWANDA,AVE,,81,91356
27220,6030,,N,ETIWANDA,AVE,,82,91356
27219,6030,,N,ETIWANDA,AVE,,83,91356
27218,6030,,N,ETIWANDA,AVE,,84,91356
27216,6030,,N,ETIWANDA,AVE,,85,91356
25320,6030,,N,ETIWANDA,AVE,,86,91356
27222,6030,,N,ETIWANDA,AVE,,87,91356
27229,6030,,N,ETIWANDA,AVE,,88,91356
27230,6030,,N,ETIWANDA,AVE,,89,91356
27153,6030,,N,ETIWANDA,AVE,,9,91356
27227,6030,,N,ETIWANDA,AVE,,90,91356
27226,6030,,N,ETIWANDA,AVE,,91,91356
27225,6030,,N,ETIWANDA,AVE,,92,91356
27224,6030,,N,ETIWANDA,AVE,,93,91356
27223,6030,,N,ETIWANDA,AVE,,94,91356
27228,6030,,N,ETIWANDA,AVE,,95,91356
25321,6030,,N,ETIWANDA,AVE,,96,91356
27234,6030,,N,ETIWANDA,AVE,,97,91356
27233,6030,,N,ETIWANDA,AVE,,98,91356
27232,6030,,N,ETIWANDA,AVE,,99,91356
26186,4140,,N,FAIR,AVE,,1,91602
32594,4140,,N,FAIR,AVE,,2,91602
32595,4140,,N,FAIR,AVE,,3,91602
32597,4140,,N,FAIR,AVE,,4,91602
32596,4140,,N,FAIR,AVE,,5,91602
32598,4140,,N,FAIR,AVE,,6,91602
32599,4140,,N,FAIR,AVE,,7,91602
32600,4140,,N,FAIR,AVE,,8,91602
26183,4150,,N,FAIR,AVE,,1,91602
32581,4150,,N,FAIR,AVE,,2,91602
32582,4150,,N,FAIR,AVE,,3,91602
32583,4150,,N,FAIR,AVE,,4,91602
32584,4150,,N,FAIR,AVE,,5,91602
32579,4150,,N,FAIR,AVE,,6,91602
32580,4150,,N,FAIR,AVE,,7,91602
32578,4150,,N,FAIR,AVE,,8,91602
25096,1414,,N,FAIRFAX,AVE,,101,90046
26734,1414,,N,FAIRFAX,AVE,,102,90046
26735,1414,,N,FAIRFAX,AVE,,103,90046
26732,1414,,N,FAIRFAX,AVE,,104,90046
26731,1414,,N,FAIRFAX,AVE,,105,90046
26730,1414,,N,FAIRFAX,AVE,,106,90046
26729,1414,,N,FAIRFAX,AVE,,107,90046
26728,1414,,N,FAIRFAX,AVE,,108,90046
26727,1414,,N,FAIRFAX,AVE,,109,90046
26726,1414,,N,FAIRFAX,AVE,,110,90046
26725,1414,,N,FAIRFAX,AVE,,111,90046
26724,1414,,N,FAIRFAX,AVE,,201,90046
26723,1414,,N,FAIRFAX,AVE,,202,90046
26722,1414,,N,FAIRFAX,AVE,,203,90046
26721,1414,,N,FAIRFAX,AVE,,204,90046
26720,1414,,N,FAIRFAX,AVE,,205,90046
26719,1414,,N,FAIRFAX,AVE,,206,90046
26718,1414,,N,FAIRFAX,AVE,,207,90046
26714,1414,,N,FAIRFAX,AVE,,208,90046
26715,1414,,N,FAIRFAX,AVE,,209,90046
26716,1414,,N,FAIRFAX,AVE,,210,90046
26717,1414,,N,FAIRFAX,AVE,,211,90046
26733,1414,,N,FAIRFAX,AVE,,212,90046
26347,13206,,W,FIJI,WAY,,A,90292
26352,13206,,W,FIJI,WAY,,A,90292
33546,13206,,W,FIJI,WAY,,B,90292
33517,13206,,W,FIJI,WAY,,B,90292
33547,13206,,W,FIJI,WAY,,C,90292
33515,13206,,W,FIJI,WAY,,C,90292
33548,13206,,W,FIJI,WAY,,D,90292
33514,13206,,W,FIJI,WAY,,D,90292
33549,13206,,W,FIJI,WAY,,F,90292
33513,13206,,W,FIJI,WAY,,F,90292
33512,13206,,W,FIJI,WAY,,G,90292
33555,13206,,W,FIJI,WAY,,G,90292
33509,13206,,W,FIJI,WAY,,H,90292
33551,13206,,W,FIJI,WAY,,H,90292
33552,13206,,W,FIJI,WAY,,J,90292
33510,13206,,W,FIJI,WAY,,J,90292
33554,13206,,W,FIJI,WAY,,K,90292
33511,13206,,W,FIJI,WAY,,K,90292
33553,13206,,W,FIJI,WAY,,L,90292
33516,13206,,W,FIJI,WAY,,L,90292
33550,13206,,W,FIJI,WAY,,M,90292
26020,13209,,W,FIJI,WAY,,A,90292
31825,13209,,W,FIJI,WAY,,B,90292
31824,13209,,W,FIJI,WAY,,C,90292
31823,13209,,W,FIJI,WAY,,D,90292
31822,13209,,W,FIJI,WAY,,F,90292
31821,13209,,W,FIJI,WAY,,G,90292
31820,13209,,W,FIJI,WAY,,H,90292
31819,13209,,W,FIJI,WAY,,J,90292
26351,13210,,W,FIJI,WAY,,A,90292
33542,13210,,W,FIJI,WAY,,B,90292
33541,13210,,W,FIJI,WAY,,C,90292
33540,13210,,W,FIJI,WAY,,D,90292
33539,13210,,W,FIJI,WAY,,F,90292
33538,13210,,W,FIJI,WAY,,G,90292
33543,13210,,W,FIJI,WAY,,H,90292
33545,13210,,W,FIJI,WAY,,J,90292
33544,13210,,W,FIJI,WAY,,K,90292
33533,13210,,W,FIJI,WAY,,L,90292
33534,13210,,W,FIJI,WAY,,M,90292
33535,13210,,W,FIJI,WAY,,N,90292
33537,13210,,W,FIJI,WAY,,O,90292
33536,13210,,W,FIJI,WAY,,P,90292
26350,13210,,W,FIJI,WAY,,R,90292
26348,13214,,W,FIJI,WAY,,A,90292
33518,13214,,W,FIJI,WAY,,B,90292
33519,13214,,W,FIJI,WAY,,C,90292
33520,13214,,W,FIJI,WAY,,D,90292
33521,13214,,W,FIJI,WAY,,F,90292
33522,13214,,W,FIJI,WAY,,G,90292
33523,13214,,W,FIJI,WAY,,H,90292
33524,13214,,W,FIJI,WAY,,J,90292
33525,13214,,W,FIJI,WAY,,K,90292
33526,13214,,W,FIJI,WAY,,L,90292
33527,13214,,W,FIJI,WAY,,M,90292
33528,13214,,W,FIJI,WAY,,N,90292
26349,13214,,W,FIJI,WAY,,P,90292
33529,13214,,W,FIJI,WAY,,Q,90292
33532,13214,,W,FIJI,WAY,,R,90292
33531,13214,,W,FIJI,WAY,,S,90292
33530,13214,,W,FIJI,WAY,,T,90292
26016,13219,,W,FIJI,WAY,,A,90292
31789,13219,,W,FIJI,WAY,,B,90292
31787,13219,,W,FIJI,WAY,,C,90292
31786,13219,,W,FIJI,WAY,,D,90292
31783,13219,,W,FIJI,WAY,,F,90292
31784,13219,,W,FIJI,WAY,,G,90292
31785,13219,,W,FIJI,WAY,,H,90292
31788,13219,,W,FIJI,WAY,,J,90292
26354,13226,,W,FIJI,WAY,,A,90292
33566,13226,,W,FIJI,WAY,,B,90292
33571,13226,,W,FIJI,WAY,,C,90292
33570,13226,,W,FIJI,WAY,,D,90292
33569,13226,,W,FIJI,WAY,,F,90292
33568,13226,,W,FIJI,WAY,,G,90292
33567,13226,,W,FIJI,WAY,,H,90292
26355,13228,,W,FIJI,WAY,,A,90292
33579,13228,,W,FIJI,WAY,,B,90292
33578,13228,,W,FIJI,WAY,,C,90292
33577,13228,,W,FIJI,WAY,,D,90292
33576,13228,,W,FIJI,WAY,,F,90292
33575,13228,,W,FIJI,WAY,,G,90292
33572,13228,,W,FIJI,WAY,,H,90292
33573,13228,,W,FIJI,WAY,,J,90292
33574,13228,,W,FIJI,WAY,,K,90292
33580,13228,,W,FIJI,WAY,,L,90292
33581,13228,,W,FIJI,WAY,,M,90292
26356,13230,,W,FIJI,WAY,,A,90292
33588,13230,,W,FIJI,WAY,,B,90292
33587,13230,,W,FIJI,WAY,,C,90292
33586,13230,,W,FIJI,WAY,,D,90292
33585,13230,,W,FIJI,WAY,,F,90292
33584,13230,,W,FIJI,WAY,,G,90292
33582,13230,,W,FIJI,WAY,,H,90292
33583,13230,,W,FIJI,WAY,,J,90292
26369,13231,,W,FIJI,WAY,,A,90292
33680,13231,,W,FIJI,WAY,,B,90292
33679,13231,,W,FIJI,WAY,,C,90292
33678,13231,,W,FIJI,WAY,,D,90292
33677,13231,,W,FIJI,WAY,,F,90292
33676,13231,,W,FIJI,WAY,,G,90292
33681,13231,,W,FIJI,WAY,,H,90292
26357,13232,,W,FIJI,WAY,,A,90292
33590,13232,,W,FIJI,WAY,,B,90292
33591,13232,,W,FIJI,WAY,,C,90292
33592,13232,,W,FIJI,WAY,,D,90292
33593,13232,,W,FIJI,WAY,,F,90292
33594,13232,,W,FIJI,WAY,,G,90292
33595,13232,,W,FIJI,WAY,,H,90292
33589,13232,,W,FIJI,WAY,,J,90292
26368,13233,,W,FIJI,WAY,,A,90292
33668,13233,,W,FIJI,WAY,,B,90292
33667,13233,,W,FIJI,WAY,,C,90292
33666,13233,,W,FIJI,WAY,,D,90292
33669,13233,,W,FIJI,WAY,,F,90292
33675,13233,,W,FIJI,WAY,,G,90292
33674,13233,,W,FIJI,WAY,,H,90292
33673,13233,,W,FIJI,WAY,,J,90292
33672,13233,,W,FIJI,WAY,,K,90292
33671,13233,,W,FIJI,WAY,,L,90292
33670,13233,,W,FIJI,WAY,,M,90292
26358,13234,,W,FIJI,WAY,,A,90292
33601,13234,,W,FIJI,WAY,,B,90292
33600,13234,,W,FIJI,WAY,,C,90292
33596,13234,,W,FIJI,WAY,,D,90292
33599,13234,,W,FIJI,WAY,,F,90292
33598,13234,,W,FIJI,WAY,,G,90292
33597,13234,,W,FIJI,WAY,,H,90292
26367,13235,,W,FIJI,WAY,,A,90292
33661,13235,,W,FIJI,WAY,,B,90292
33660,13235,,W,FIJI,WAY,,C,90292
33659,13235,,W,FIJI,WAY,,D,90292
33662,13235,,W,FIJI,WAY,,F,90292
33663,13235,,W,FIJI,WAY,,G,90292
33664,13235,,W,FIJI,WAY,,H,90292
33665,13235,,W,FIJI,WAY,,J,90292
26359,13236,,W,FIJI,WAY,,A,90292
33602,13236,,W,FIJI,WAY,,B,90292
33604,13236,,W,FIJI,WAY,,C,90292
33610,13236,,W,FIJI,WAY,,D,90292
33607,13236,,W,FIJI,WAY,,F,90292
33608,13236,,W,FIJI,WAY,,G,90292
33609,13236,,W,FIJI,WAY,,H,90292
33605,13236,,W,FIJI,WAY,,J,90292
33603,13236,,W,FIJI,WAY,,K,90292
33606,13236,,W,FIJI,WAY,,L,90292
26366,13237,,W,FIJI,WAY,,A,90292
33657,13237,,W,FIJI,WAY,,B,90292
33656,13237,,W,FIJI,WAY,,C,90292
33655,13237,,W,FIJI,WAY,,D,90292
33654,13237,,W,FIJI,WAY,,F,90292
33653,13237,,W,FIJI,WAY,,G,90292
33652,13237,,W,FIJI,WAY,,H,90292
33658,13237,,W,FIJI,WAY,,J,90292
26360,13238,,W,FIJI,WAY,,A,90292
33612,13238,,W,FIJI,WAY,,B,90292
33611,13238,,W,FIJI,WAY,,C,90292
33613,13238,,W,FIJI,WAY,,D,90292
33614,13238,,W,FIJI,WAY,,F,90292
33615,13238,,W,FIJI,WAY,,G,90292
33616,13238,,W,FIJI,WAY,,H,90292
26361,13240,,W,FIJI,WAY,,A,90292
33618,13240,,W,FIJI,WAY,,B,90292
33617,13240,,W,FIJI,WAY,,C,90292
33619,13240,,W,FIJI,WAY,,D,90292
33621,13240,,W,FIJI,WAY,,F,90292
33620,13240,,W,FIJI,WAY,,G,90292
26365,13241,,W,FIJI,WAY,,A,90292
33647,13241,,W,FIJI,WAY,,B,90292
33646,13241,,W,FIJI,WAY,,C,90292
33650,13241,,W,FIJI,WAY,,D,90292
33649,13241,,W,FIJI,WAY,,F,90292
33648,13241,,W,FIJI,WAY,,G,90292
33651,13241,,W,FIJI,WAY,,H,90292
26364,13243,,W,FIJI,WAY,,A,90292
33642,13243,,W,FIJI,WAY,,B,90292
33645,13243,,W,FIJI,WAY,,C,90292
33644,13243,,W,FIJI,WAY,,D,90292
33643,13243,,W,FIJI,WAY,,F,90292
33637,13243,,W,FIJI,WAY,,G,90292
33636,13243,,W,FIJI,WAY,,H,90292
33641,13243,,W,FIJI,WAY,,J,90292
33640,13243,,W,FIJI,WAY,,K,90292
33639,13243,,W,FIJI,WAY,,L,90292
33638,13243,,W,FIJI,WAY,,M,90292
26363,13245,,W,FIJI,WAY,,A,90292
33635,13245,,W,FIJI,WAY,,B,90292
33629,13245,,W,FIJI,WAY,,C,90292
33630,13245,,W,FIJI,WAY,,D,90292
33631,13245,,W,FIJI,WAY,,F,90292
33632,13245,,W,FIJI,WAY,,G,90292
33633,13245,,W,FIJI,WAY,,H,90292
33634,13245,,W,FIJI,WAY,,J,90292
26362,13249,,W,FIJI,WAY,,A,90292
33622,13249,,W,FIJI,WAY,,B,90292
33623,13249,,W,FIJI,WAY,,C,90292
33624,13249,,W,FIJI,WAY,,D,90292
33625,13249,,W,FIJI,WAY,,F,90292
33627,13249,,W,FIJI,WAY,,G,90292
33626,13249,,W,FIJI,WAY,,H,90292
33628,13249,,W,FIJI,WAY,,J,90292
25464,4507,,W,FINLEY,AVE,,1,90027
28115,4507,,W,FINLEY,AVE,,10,90027
28112,4507,,W,FINLEY,AVE,,2,90027
28113,4507,,W,FINLEY,AVE,,3,90027
28114,4507,,W,FINLEY,AVE,,4,90027
28120,4507,,W,FINLEY,AVE,,5,90027
28116,4507,,W,FINLEY,AVE,,6,90027
28117,4507,,W,FINLEY,AVE,,7,90027
28118,4507,,W,FINLEY,AVE,,8,90027
28119,4507,,W,FINLEY,AVE,,9,90027
28016,14075,,W,FOOTHILL,BLVD,,10A,91342
31607,14075,,W,FOOTHILL,BLVD,,10A,91342
31606,14075,,W,FOOTHILL,BLVD,,11A,91342
28015,14075,,W,FOOTHILL,BLVD,,11A,91342
31605,14075,,W,FOOTHILL,BLVD,,12A,91342
28014,14075,,W,FOOTHILL,BLVD,,12A,91342
31604,14075,,W,FOOTHILL,BLVD,,13A,91342
28013,14075,,W,FOOTHILL,BLVD,,13A,91342
31603,14075,,W,FOOTHILL,BLVD,,14A,91342
28012,14075,,W,FOOTHILL,BLVD,,14A,91342
31602,14075,,W,FOOTHILL,BLVD,,15A,91342
28011,14075,,W,FOOTHILL,BLVD,,15A,91342
31601,14075,,W,FOOTHILL,BLVD,,16A,91342
28010,14075,,W,FOOTHILL,BLVD,,16A,91342
31600,14075,,W,FOOTHILL,BLVD,,17A,91342
28009,14075,,W,FOOTHILL,BLVD,,17A,91342
28008,14075,,W,FOOTHILL,BLVD,,18A,91342
31599,14075,,W,FOOTHILL,BLVD,,18A,91342
25458,14075,,W,FOOTHILL,BLVD,,1A,91342
25980,14075,,W,FOOTHILL,BLVD,,1A,91342
31598,14075,,W,FOOTHILL,BLVD,,2A,91342
28004,14075,,W,FOOTHILL,BLVD,,2A,91342
31614,14075,,W,FOOTHILL,BLVD,,3A,91342
28005,14075,,W,FOOTHILL,BLVD,,3A,91342
31613,14075,,W,FOOTHILL,BLVD,,4A,91342
28006,14075,,W,FOOTHILL,BLVD,,4A,91342
28007,14075,,W,FOOTHILL,BLVD,,5A,91342
31612,14075,,W,FOOTHILL,BLVD,,5A,91342
31611,14075,,W,FOOTHILL,BLVD,,6A,91342
28017,14075,,W,FOOTHILL,BLVD,,6A,91342
31610,14075,,W,FOOTHILL,BLVD,,7A,91342
28019,14075,,W,FOOTHILL,BLVD,,7A,91342
28018,14075,,W,FOOTHILL,BLVD,,8A,91342
31609,14075,,W,FOOTHILL,BLVD,,8A,91342
31608,14075,,W,FOOTHILL,BLVD,,9A,91342
28020,14075,,W,FOOTHILL,BLVD,,9A,91342
25571,3625,,N,FREDONIA,DR,,1,90068
29071,3625,,N,FREDONIA,DR,,10,90068
29072,3625,,N,FREDONIA,DR,,11,90068
29067,3625,,N,FREDONIA,DR,,12,90068
29063,3625,,N,FREDONIA,DR,,2,90068
29064,3625,,N,FREDONIA,DR,,3,90068
29065,3625,,N,FREDONIA,DR,,4,90068
29066,3625,,N,FREDONIA,DR,,5,90068
29073,3625,,N,FREDONIA,DR,,6,90068
29068,3625,,N,FREDONIA,DR,,7,90068
29069,3625,,N,FREDONIA,DR,,8,90068
29070,3625,,N,FREDONIA,DR,,9,90068
28208,1324,,N,FULLER,AVE,,1/2,90046
25472,1324,,N,FULLER,AVE,,,90046
28210,1326,,N,FULLER,AVE,,1/2,90046
28209,1326,,N,FULLER,AVE,,,90046
25566,1734,,N,FULLER,AVE,,101,90046
28950,1734,,N,FULLER,AVE,,102,90046
28951,1734,,N,FULLER,AVE,,103,90046
28952,1734,,N,FULLER,AVE,,104,90046
28953,1734,,N,FULLER,AVE,,105,90046
28954,1734,,N,FULLER,AVE,,106,90046
28955,1734,,N,FULLER,AVE,,107,90046
28956,1734,,N,FULLER,AVE,,108,90046
28957,1734,,N,FULLER,AVE,,109,90046
28958,1734,,N,FULLER,AVE,,110,90046
28959,1734,,N,FULLER,AVE,,111,90046
28960,1734,,N,FULLER,AVE,,201,90046
28961,1734,,N,FULLER,AVE,,202,90046
28962,1734,,N,FULLER,AVE,,203,90046
28963,1734,,N,FULLER,AVE,,204,90046
28964,1734,,N,FULLER,AVE,,205,90046
28965,1734,,N,FULLER,AVE,,206,90046
28966,1734,,N,FULLER,AVE,,207,90046
28967,1734,,N,FULLER,AVE,,208,90046
28968,1734,,N,FULLER,AVE,,209,90046
28969,1734,,N,FULLER,AVE,,210,90046
28970,1734,,N,FULLER,AVE,,211,90046
28971,1734,,N,FULLER,AVE,,301,90046
28972,1734,,N,FULLER,AVE,,302,90046
28973,1734,,N,FULLER,AVE,,303,90046
28974,1734,,N,FULLER,AVE,,304,90046
28975,1734,,N,FULLER,AVE,,305,90046
28946,1734,,N,FULLER,AVE,,306,90046
28945,1734,,N,FULLER,AVE,,307,90046
28976,1734,,N,FULLER,AVE,,308,90046
28947,1734,,N,FULLER,AVE,,309,90046
28948,1734,,N,FULLER,AVE,,310,90046
28949,1734,,N,FULLER,AVE,,311,90046
26260,4312,,N,GENTRY,AVE,,1,91604
33057,4312,,N,GENTRY,AVE,,2,91604
33056,4312,,N,GENTRY,AVE,,3,91604
33058,4312,,N,GENTRY,AVE,,4,91604
33059,4312,,N,GENTRY,AVE,,5,91604
26481,11837,,W,GILMORE,ST,,1,91606
34453,11837,,W,GILMORE,ST,,2,91606
34447,11837,,W,GILMORE,ST,,3,91606
34448,11837,,W,GILMORE,ST,,4,91606
34449,11837,,W,GILMORE,ST,,5,91606
34450,11837,,W,GILMORE,ST,,6,91606
34451,11837,,W,GILMORE,ST,,7,91606
34452,11837,,W,GILMORE,ST,,8,91606
26380,4310,,S,GLENCOE,AVE,,1,90292
33749,4310,,S,GLENCOE,AVE,,10,90292
33745,4310,,S,GLENCOE,AVE,,11,90292
33744,4310,,S,GLENCOE,AVE,,2,90292
33743,4310,,S,GLENCOE,AVE,,3,90292
33742,4310,,S,GLENCOE,AVE,,4,90292
33741,4310,,S,GLENCOE,AVE,,5,90292
33740,4310,,S,GLENCOE,AVE,,6,90292
33746,4310,,S,GLENCOE,AVE,,7,90292
33747,4310,,S,GLENCOE,AVE,,8,90292
33748,4310,,S,GLENCOE,AVE,,9,90292
26379,4318,,S,GLENCOE,AVE,,1,90292
33734,4318,,S,GLENCOE,AVE,,2,90292
33735,4318,,S,GLENCOE,AVE,,3,90292
33739,4318,,S,GLENCOE,AVE,,4,90292
33736,4318,,S,GLENCOE,AVE,,5,90292
33737,4318,,S,GLENCOE,AVE,,6,90292
33738,4318,,S,GLENCOE,AVE,,7,90292
26378,4320,,S,GLENCOE,AVE,,1,90292
33729,4320,,S,GLENCOE,AVE,,2,90292
33728,4320,,S,GLENCOE,AVE,,3,90292
33733,4320,,S,GLENCOE,AVE,,4,90292
33732,4320,,S,GLENCOE,AVE,,5,90292
33731,4320,,S,GLENCOE,AVE,,6,90292
33730,4320,,S,GLENCOE,AVE,,7,90292
26500,4340,,S,GLENCOE,AVE,,1,90292
34602,4340,,S,GLENCOE,AVE,,2,90292
34601,4340,,S,GLENCOE,AVE,,3,90292
34599,4340,,S,GLENCOE,AVE,,4,90292
34600,4340,,S,GLENCOE,AVE,,5,90292
34603,4340,,S,GLENCOE,AVE,,6,90292
26499,4350,,S,GLENCOE,AVE,,1,90292
34594,4350,,S,GLENCOE,AVE,,2,90292
34595,4350,,S,GLENCOE,AVE,,3,90292
34596,4350,,S,GLENCOE,AVE,,4,90292
34597,4350,,S,GLENCOE,AVE,,5,90292
34598,4350,,S,GLENCOE,AVE,,6,90292
26377,4360,,S,GLENCOE,AVE,,1,90292
33724,4360,,S,GLENCOE,AVE,,2,90292
33725,4360,,S,GLENCOE,AVE,,3,90292
33727,4360,,S,GLENCOE,AVE,,4,90292
33726,4360,,S,GLENCOE,AVE,,5,90292
26296,4600,,S,GLENCOE,AVE,,1,90292
33258,4600,,S,GLENCOE,AVE,,2,90292
