OBJECTID,VAR_ROUTE,VAR_IDENT,VAR_DESCR,VAR_DIREC,MetroCategory,MetroBusType,RouteNumber,RouteName,TOOLTIP,NLA_URL
714, 268,N1,END TO END,0,LocalNonCBD,Metro Local and Limited,268,268 Altadena - El Monte Sta Via Washington - Baldwin,268 Altadena - El Monte Sta Via Washington - Baldwin\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
715, 268,N3,FAIWAS --> WOOLIL,0,LocalNonCBD,Metro Local and Limited,268,268 Altadena - El Monte Sta Via Washington - Baldwin,268 Altadena - El Monte Sta Via Washington - Baldwin\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
716, 268,S1,END TO END,1,LocalNonCBD,Metro Local and Limited,268,268 Altadena - El Monte Sta Via Washington - Baldwin,268 Altadena - El Monte Sta Via Washington - Baldwin\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
717, 268,S2,ALTORG,1,LocalNonCBD,Metro Local and Limited,268,268 Altadena - El Monte Sta Via Washington - Baldwin,268 Altadena - El Monte Sta Via Washington - Baldwin\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
718, 268,S3,LINWYA ARR & LVE,1,LocalNonCBD,Metro Local and Limited,268,268 Altadena - El Monte Sta Via Washington - Baldwin,268 Altadena - El Monte Sta Via Washington - Baldwin\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
719, 268,S4,WOOLIL --> WOOLIO,1,LocalNonCBD,Metro Local and Limited,268,268 Altadena - El Monte Sta Via Washington - Baldwin,268 Altadena - El Monte Sta Via Washington - Baldwin\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
720, 270,N1,N-2-N  NO WAIT-CONNECTION,0,LocalNonCBD,Metro Local and Limited,270,270 Monrovia - Norwalk Sta Via Workman Mill - Peck Rds,270 Monrovia - Norwalk Sta Via Workman Mill - Peck Rds\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
721, 270,S1,N2N WITH CONNECTION,1,LocalNonCBD,Metro Local and Limited,270,270 Monrovia - Norwalk Sta Via Workman Mill - Peck Rds,270 Monrovia - Norwalk Sta Via Workman Mill - Peck Rds\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
722, 270,S2,WORRIO S/L TURNAROUND,1,LocalNonCBD,Metro Local and Limited,270,270 Monrovia - Norwalk Sta Via Workman Mill - Peck Rds,270 Monrovia - Norwalk Sta Via Workman Mill - Peck Rds\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
723, 292,N1,FROMET TO SYLMET,0,LocalNonCBD,Metro Local and Limited,292,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
724, 292,N2,HUBGLE TO SYLMET,0,LocalNonCBD,Metro Local and Limited,292,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
725, 292,N4,P-15 TO MONTAGUE,0,LocalNonCBD,Metro Local and Limited,292,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
726, 292,N5,OLISAN HYBRID TRIPS,0,LocalNonCBD,Metro Local and Limited,292,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
727, 292,S1,SYLMET TO FROMET,1,LocalNonCBD,Metro Local and Limited,292,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
728, 292,S2,SYLMET TO HUBGLE,1,LocalNonCBD,Metro Local and Limited,292,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
729, 292,S5,OLISAN HYBRID TRIPS,1,LocalNonCBD,Metro Local and Limited,292,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
730, 292,S6,GLEBRA PULL-IN,1,LocalNonCBD,Metro Local and Limited,292,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl,292 Sylmar Sta-Burbank Sta Via Glenoaks Bl\nType: Metro Local and Limited,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
731, 704,E1,END TO END- RAPID,2,RapidBRT,Metro Rapid,704,704 Downtown LA - Santa Monica Via Santa Monica Bl,704 Downtown LA - Santa Monica Via Santa Monica Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
732, 704,E2,PATTRA,2,RapidBRT,Metro Rapid,704,704 Downtown LA - Santa Monica Via Santa Monica Bl,704 Downtown LA - Santa Monica Via Santa Monica Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
733, 704,E3,NEBSEP Shortline,2,RapidBRT,Metro Rapid,704,704 Downtown LA - Santa Monica Via Santa Monica Bl,704 Downtown LA - Santa Monica Via Santa Monica Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
734, 704,W1,END TO END- RAPID,3,RapidBRT,Metro Rapid,704,704 Downtown LA - Santa Monica Via Santa Monica Bl,704 Downtown LA - Santa Monica Via Santa Monica Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
735, 704,W3,NEBSEP Shortline,3,RapidBRT,Metro Rapid,704,704 Downtown LA - Santa Monica Via Santa Monica Bl,704 Downtown LA - Santa Monica Via Santa Monica Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
736, 704,E1,END TO END- RAPID,2,RapidBRT,Metro Rapid,704,704 Downtown LA - Santa Monica Via Santa Monica Bl,704 Downtown LA - Santa Monica Via Santa Monica Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
737, 705,N1,RAPID,0,RapidBRT,Metro Rapid,705,705 W Hollywood - Vernon Via La Cienega Bl - Vernon Av,705 W Hollywood - Vernon Via La Cienega Bl - Vernon Av\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
738, 705,NP,before PULL-IN,0,RapidBRT,Metro Rapid,705,705 W Hollywood - Vernon Via La Cienega Bl - Vernon Av,705 W Hollywood - Vernon Via La Cienega Bl - Vernon Av\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
739, 705,S1,RAPID,1,RapidBRT,Metro Rapid,705,705 W Hollywood - Vernon Via La Cienega Bl - Vernon Av,705 W Hollywood - Vernon Via La Cienega Bl - Vernon Av\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
740, 705,SP,after PULL-OUT,1,RapidBRT,Metro Rapid,705,705 W Hollywood - Vernon Via La Cienega Bl - Vernon Av,705 W Hollywood - Vernon Via La Cienega Bl - Vernon Av\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
741, 710,N1,END TO END,0,RapidBRT,Metro Rapid,710,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
742, 710,N2,CREROS TO CRESTA,0,RapidBRT,Metro Rapid,710,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
743, 710,N3,WILWET,0,RapidBRT,Metro Rapid,710,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
744, 710,S1,END TO END,1,RapidBRT,Metro Rapid,710,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
745, 710,S2,WILWET TO CREPIC,1,RapidBRT,Metro Rapid,710,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
746, 710,S3,CREROS,1,RapidBRT,Metro Rapid,710,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl,710 Wilshire Ctr - South Bay Galleria Via Crenshaw Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
747, 720,E1,END TO END,2,RapidBRT,Metro Rapid,720,720 Santa Monica-Commerce Via Wilshire - Whittier Bls,720 Santa Monica-Commerce Via Wilshire - Whittier Bls\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
748, 720,E3,FEDERAL BLDG. L.O.,2,RapidBRT,Metro Rapid,720,720 Santa Monica-Commerce Via Wilshire - Whittier Bls,720 Santa Monica-Commerce Via Wilshire - Whittier Bls\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
749, 720,EU,UNIVERSITY HIGH,2,RapidBRT,Metro Rapid,720,720 Santa Monica-Commerce Via Wilshire - Whittier Bls,720 Santa Monica-Commerce Via Wilshire - Whittier Bls\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
750, 720,W1,END TO END,3,RapidBRT,Metro Rapid,720,720 Santa Monica-Commerce Via Wilshire - Whittier Bls,720 Santa Monica-Commerce Via Wilshire - Whittier Bls\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
751, 720,W2,3RD ST PROMENADE P/I & DHD,3,RapidBRT,Metro Rapid,720,720 Santa Monica-Commerce Via Wilshire - Whittier Bls,720 Santa Monica-Commerce Via Wilshire - Whittier Bls\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
752, 720,W3,FEDERAL BLDG. L.O.,3,RapidBRT,Metro Rapid,720,720 Santa Monica-Commerce Via Wilshire - Whittier Bls,720 Santa Monica-Commerce Via Wilshire - Whittier Bls\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
753, 728,E1,END TO END,2,RapidBRT,Metro Rapid,728,728 Downtown LA - Century City Via West Olympic Bl,728 Downtown LA - Century City Via West Olympic Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
754, 728,E2,PATSAOURAS,2,RapidBRT,Metro Rapid,728,728 Downtown LA - Century City Via West Olympic Bl,728 Downtown LA - Century City Via West Olympic Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
755, 728,W1,END TO END,3,RapidBRT,Metro Rapid,728,728 Downtown LA - Century City Via West Olympic Bl,728 Downtown LA - Century City Via West Olympic Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
756, 728,W2,CONSTELL./ MGM,3,RapidBRT,Metro Rapid,728,728 Downtown LA - Century City Via West Olympic Bl,728 Downtown LA - Century City Via West Olympic Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
757, 728,E1,END TO END,2,RapidBRT,Metro Rapid,728,728 Downtown LA - Century City Via West Olympic Bl,728 Downtown LA - Century City Via West Olympic Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
758, 733,E1,OCEAN & ARIZONA,2,RapidBRT,Metro Rapid,733,733 Downtown LA - Santa Monica Via Venice Bl,733 Downtown LA - Santa Monica Via Venice Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
759, 733,E2,PATTRA,2,RapidBRT,Metro Rapid,733,733 Downtown LA - Santa Monica Via Venice Bl,733 Downtown LA - Santa Monica Via Venice Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
760, 733,W1,OCEAN & ARIZONA,3,RapidBRT,Metro Rapid,733,733 Downtown LA - Santa Monica Via Venice Bl,733 Downtown LA - Santa Monica Via Venice Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
761, 733,E1,OCEAN & ARIZONA,2,RapidBRT,Metro Rapid,733,733 Downtown LA - Santa Monica Via Venice Bl,733 Downtown LA - Santa Monica Via Venice Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
762, 734,N1,END TO END,0,RapidBRT,Metro Rapid,734,734 Sylmar Sta - Sherman Oaks Via Sepulveda Bl,734 Sylmar Sta - Sherman Oaks Via Sepulveda Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
763, 734,S1,END TO END,1,RapidBRT,Metro Rapid,734,734 Sylmar Sta - Sherman Oaks Via Sepulveda Bl,734 Sylmar Sta - Sherman Oaks Via Sepulveda Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
764, 740,N1,END TO END - CRENSHAW/EXPOSITION STA,0,RapidBRT,Metro Rapid,740,740 Expo/Crenshaw Sta - So Bay Galleria Via Hawthorne,740 Expo/Crenshaw Sta - So Bay Galleria Via Hawthorne\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
765, 740,N2,HAWSTO,0,RapidBRT,Metro Rapid,740,740 Expo/Crenshaw Sta - So Bay Galleria Via Hawthorne,740 Expo/Crenshaw Sta - So Bay Galleria Via Hawthorne\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
766, 740,S1,END TO END - CRENSHAW/EXPOSITION STA,1,RapidBRT,Metro Rapid,740,740 Expo/Crenshaw Sta - So Bay Galleria Via Hawthorne,740 Expo/Crenshaw Sta - So Bay Galleria Via Hawthorne\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
767, 741,N1,END TO END,0,RapidBRT,Metro Rapid,741,741 Northridge - Tarzana - Csun Via Reseda Bl,741 Northridge - Tarzana - Csun Via Reseda Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
768, 741,S1,END TO END,1,RapidBRT,Metro Rapid,741,741 Northridge - Tarzana - Csun Via Reseda Bl,741 Northridge - Tarzana - Csun Via Reseda Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
769, 745,N1,Greenline to Center St Lot,0,RapidBRT,Metro Rapid,745,745 Downtown LA - Harbor Freeway Station Via Broadway,745 Downtown LA - Harbor Freeway Station Via Broadway\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
770, 745,N2,Greenline to PATTRA,0,RapidBRT,Metro Rapid,745,745 Downtown LA - Harbor Freeway Station Via Broadway,745 Downtown LA - Harbor Freeway Station Via Broadway\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
771, 745,S1,Center St Lot to Greenline,1,RapidBRT,Metro Rapid,745,745 Downtown LA - Harbor Freeway Station Via Broadway,745 Downtown LA - Harbor Freeway Station Via Broadway\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
772, 745,N1,Greenline to Center St Lot,0,RapidBRT,Metro Rapid,745,745 Downtown LA - Harbor Freeway Station Via Broadway,745 Downtown LA - Harbor Freeway Station Via Broadway\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
773, 750,E1,End to End,2,RapidBRT,Metro Rapid,750,750 Warner Ctr - Universal/Studio City Via Ventura Bl,750 Warner Ctr - Universal/Studio City Via Ventura Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
774, 750,E3,TAFT HIGH SCHOOL,2,RapidBRT,Metro Rapid,750,750 Warner Ctr - Universal/Studio City Via Ventura Bl,750 Warner Ctr - Universal/Studio City Via Ventura Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
775, 750,E4,P/O TO TOPVIC,2,RapidBRT,Metro Rapid,750,750 Warner Ctr - Universal/Studio City Via Ventura Bl,750 Warner Ctr - Universal/Studio City Via Ventura Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
776, 750,W1,End to End,3,RapidBRT,Metro Rapid,750,750 Warner Ctr - Universal/Studio City Via Ventura Bl,750 Warner Ctr - Universal/Studio City Via Ventura Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
777, 750,W3,VENTOP TO TOPVIC,3,RapidBRT,Metro Rapid,750,750 Warner Ctr - Universal/Studio City Via Ventura Bl,750 Warner Ctr - Universal/Studio City Via Ventura Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
778, 750,WB,TOPVIC TO OWEONX,3,RapidBRT,Metro Rapid,750,750 Warner Ctr - Universal/Studio City Via Ventura Bl,750 Warner Ctr - Universal/Studio City Via Ventura Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
779, 751,N1,END TO END,0,RapidBRT,Metro Rapid,751,751 Cypress Park - Huntington Park Via Soto St,751 Cypress Park - Huntington Park Via Soto St\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
780, 751,S1,END TO END,1,RapidBRT,Metro Rapid,751,751 Cypress Park - Huntington Park Via Soto St,751 Cypress Park - Huntington Park Via Soto St\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
781, 754,N1,END TO END,0,RapidBRT,Metro Rapid,754,754 Hollywood - Athens Via Vermont Av,754 Hollywood - Athens Via Vermont Av\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
782, 754,S1,END TO END,1,RapidBRT,Metro Rapid,754,754 Hollywood - Athens Via Vermont Av,754 Hollywood - Athens Via Vermont Av\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
783, 757,N1,END TO END,0,RapidBRT,Metro Rapid,757,757 Hollywood - Crenshaw Station Via Western Av,757 Hollywood - Crenshaw Station Via Western Av\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
784, 757,S1,END TO END,1,RapidBRT,Metro Rapid,757,757 Hollywood - Crenshaw Station Via Western Av,757 Hollywood - Crenshaw Station Via Western Av\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
785, 760,N1,END to END,0,RapidBRT,Metro Rapid,760,760 Downtown LA - Long Beach Gl Sta Via Long Beach Bl,760 Downtown LA - Long Beach Gl Sta Via Long Beach Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
786, 760,S1,END to END,1,RapidBRT,Metro Rapid,760,760 Downtown LA - Long Beach Gl Sta Via Long Beach Bl,760 Downtown LA - Long Beach Gl Sta Via Long Beach Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
787, 761,N1,761 RAPID END TO END,0,RapidBRT,Metro Rapid,761,761 Pacoima-Westwood Via Van Nuys Bl - Sepulveda Bl,761 Pacoima-Westwood Via Van Nuys Bl - Sepulveda Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
788, 761,N2,START AT SEPVEN,0,RapidBRT,Metro Rapid,761,761 Pacoima-Westwood Via Van Nuys Bl - Sepulveda Bl,761 Pacoima-Westwood Via Van Nuys Bl - Sepulveda Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
789, 761,S1,761 RAPID END TO END,1,RapidBRT,Metro Rapid,761,761 Pacoima-Westwood Via Van Nuys Bl - Sepulveda Bl,761 Pacoima-Westwood Via Van Nuys Bl - Sepulveda Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
790, 761,S2,FOOTHILL & VAN NUYS,1,RapidBRT,Metro Rapid,761,761 Pacoima-Westwood Via Van Nuys Bl - Sepulveda Bl,761 Pacoima-Westwood Via Van Nuys Bl - Sepulveda Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
791, 762,N1,ARTSTA - CORWAL,0,RapidBRT,Metro Rapid,762,762 Pasadena - Artesia Station Via Atlantic Bl,762 Pasadena - Artesia Station Via Atlantic Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
792, 762,S1,CORWAL - ARTSTA,1,RapidBRT,Metro Rapid,762,762 Pasadena - Artesia Station Via Atlantic Bl,762 Pasadena - Artesia Station Via Atlantic Bl\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
793, 770,E1,END TO END,2,RapidBRT,Metro Rapid,770,770 Downtown LA - El Monte Sta Via Garvey - Chavez Avs,770 Downtown LA - El Monte Sta Via Garvey - Chavez Avs\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
794, 770,W1,END TO END,3,RapidBRT,Metro Rapid,770,770 Downtown LA - El Monte Sta Via Garvey - Chavez Avs,770 Downtown LA - El Monte Sta Via Garvey - Chavez Avs\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
795, 770,W2,P/I fr BROVEN,3,RapidBRT,Metro Rapid,770,770 Downtown LA - El Monte Sta Via Garvey - Chavez Avs,770 Downtown LA - El Monte Sta Via Garvey - Chavez Avs\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
796, 780,E1,END TO END,2,RapidBRT,Metro Rapid,780,780 Pasadena-Washtn/Fairfax Via Colorado-Hlywd-Fairfax,780 Pasadena-Washtn/Fairfax Via Colorado-Hlywd-Fairfax\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
797, 780,E2,HOLARG to VERPRO,2,RapidBRT,Metro Rapid,780,780 Pasadena-Washtn/Fairfax Via Colorado-Hlywd-Fairfax,780 Pasadena-Washtn/Fairfax Via Colorado-Hlywd-Fairfax\nType: Metro Rapid,"http://www.metro.net/riding/maps/?nla_target=1&nla_win=p,75,75"
