DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,21271
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Charter,Arrival,Domestic,10
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Scheduled,Departure,International,3941
02/28/2020 08:21:30 AM,01/01/2020 12:00:00 AM,Scheduled,Arrival,International,4928
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Charter,Departure,Domestic,35
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,Scheduled,Departure,International,4680
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,17511
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Charter,Departure,Domestic,39
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,Charter,Arrival,Domestic,10
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Scheduled,Departure,International,4129
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Scheduled,Departure,International,3342
12/10/2019 06:01:20 AM,11/01/2019 12:00:00 AM,Charter,Departure,International,0
05/04/2020 06:39:48 AM,02/01/2020 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,18941
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Charter,Departure,Domestic,31
01/22/2020 06:57:11 AM,11/01/2019 12:00:00 AM,Charter,Departure,Domestic,13
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Charter,Departure,Domestic,20
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Scheduled,Arrival,International,4454
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Charter,Departure,Domestic,8
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,17833
12/07/2020 01:58:36 PM,10/01/2020 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,Charter,Departure,Domestic,27
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,Scheduled,Arrival,Domestic,22599
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Scheduled,Arrival,International,4517
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,Charter,Departure,Domestic,31
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Charter,Departure,Domestic,17
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Charter,Arrival,Domestic,23
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,18836
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,20179
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,20217
06/29/2020 07:20:39 AM,05/01/2020 12:00:00 AM,Scheduled,Departure,International,552
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,Scheduled,Departure,International,4995
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Scheduled,Arrival,International,3504
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Charter,Arrival,Domestic,18
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Scheduled,Arrival,International,5630
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Scheduled,Arrival,International,4308
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Scheduled,Arrival,International,3745
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,19564
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,Scheduled,Arrival,International,5401
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Scheduled,Arrival,International,4199
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18828
03/14/2019 06:45:08 AM,02/01/2019 12:00:00 AM,Scheduled,Arrival,Domestic,18390
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Scheduled,Arrival,International,3416
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Scheduled,Departure,International,4291
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,Charter,Arrival,Domestic,42
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Scheduled,Arrival,International,3929
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,20427
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Charter,Arrival,Domestic,41
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Charter,Departure,International,5
07/16/2018 02:36:06 PM,06/01/2018 12:00:00 AM,Scheduled,Arrival,Domestic,22171
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Scheduled,Departure,International,4503
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Charter,Arrival,Domestic,17
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,Scheduled,Departure,International,4683
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Charter,Departure,Domestic,24
08/21/2018 11:02:45 AM,07/01/2018 12:00:00 AM,Scheduled,Arrival,Domestic,22851
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,19212
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Scheduled,Arrival,International,3825
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,Scheduled,Arrival,Domestic,20524
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Scheduled,Arrival,International,3621
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Scheduled,Departure,International,3999
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Charter,Departure,Domestic,29
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,Charter,Arrival,Domestic,7
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,19462
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,18591
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Scheduled,Arrival,International,5549
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,18615
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,18695
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,Charter,Departure,Domestic,15
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Scheduled,Departure,International,3468
08/10/2018 06:01:24 AM,06/01/2018 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Charter,Departure,International,9
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Charter,Arrival,International,14
07/10/2020 06:01:26 AM,04/01/2020 12:00:00 AM,Charter,Arrival,Domestic,6
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Scheduled,Departure,International,4154
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Scheduled,Arrival,International,3534
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Charter,Arrival,International,11
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,Charter,Departure,Domestic,15
07/16/2018 02:36:06 PM,06/01/2018 12:00:00 AM,Scheduled,Departure,Domestic,22183
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,Charter,Arrival,Domestic,2
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Scheduled,Departure,International,3771
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Charter,Arrival,International,101
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,Charter,Departure,Domestic,14
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,Scheduled,Departure,International,4209
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Charter,Departure,Domestic,12
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Scheduled,Arrival,International,4020
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Scheduled,Arrival,International,3627
04/18/2018 03:12:41 PM,12/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,19423
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Charter,Arrival,Domestic,35
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,20561
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Charter,Arrival,Domestic,22
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Charter,Departure,Domestic,43
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Charter,Departure,Domestic,10
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,Scheduled,Arrival,International,5094
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Charter,Arrival,International,5
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Charter,Arrival,Domestic,25
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,Scheduled,Arrival,International,4444
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Scheduled,Departure,International,3814
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Scheduled,Departure,International,4373
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,Charter,Departure,International,1
03/10/2021 06:01:08 AM,02/01/2021 12:00:00 AM,Charter,Arrival,International,1
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,Scheduled,Departure,International,5290
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Scheduled,Arrival,International,4164
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Charter,Arrival,International,10
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Charter,Arrival,Domestic,7
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Charter,Departure,International,5
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,Scheduled,Arrival,Domestic,21207
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Charter,Arrival,International,3
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,Scheduled,Arrival,International,5124
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Scheduled,Arrival,International,3766
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Scheduled,Departure,Domestic,21976
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Scheduled,Departure,Domestic,18058
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,15368
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,Charter,Departure,Domestic,23
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,Charter,Departure,Domestic,11
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Charter,Departure,Domestic,50
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,19312
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,21380
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Charter,Arrival,Domestic,33
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Scheduled,Arrival,International,5389
01/22/2020 06:57:11 AM,12/01/2019 12:00:00 AM,Scheduled,Departure,Domestic,21338
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,Scheduled,Arrival,International,5353
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,Scheduled,Arrival,International,5322
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,Scheduled,Departure,International,6043
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,19735
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,18774
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Scheduled,Departure,International,4551
05/04/2020 06:39:48 AM,03/01/2020 12:00:00 AM,Charter,Arrival,Domestic,6
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Charter,Departure,Domestic,14
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Scheduled,Arrival,International,3822
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,Scheduled,Departure,International,5922
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,Charter,Departure,International,1
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,Scheduled,Arrival,International,5254
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,Scheduled,Arrival,International,5236
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,18681
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Scheduled,Arrival,International,3491
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Charter,Arrival,Domestic,26
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Scheduled,Departure,International,3715
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,19532
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,21356
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,17946
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Charter,Departure,Domestic,44
08/21/2018 11:02:45 AM,07/01/2018 12:00:00 AM,Scheduled,Departure,International,6177
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Scheduled,Departure,Domestic,22987
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,Charter,Departure,Domestic,7
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Charter,Arrival,Domestic,16
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,19319
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Charter,Arrival,Domestic,28
11/26/2019 01:26:41 PM,10/01/2019 12:00:00 AM,Scheduled,Departure,International,5068
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Scheduled,Arrival,International,4236
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,Charter,Arrival,Domestic,32
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,Scheduled,Departure,International,3991
02/02/2021 08:17:02 AM,12/01/2020 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Charter,Departure,Domestic,13
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Scheduled,Departure,International,3918
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Charter,Arrival,International,8
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Charter,Arrival,International,10
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,02/01/2017 12:00:00 AM,Charter,Departure,Domestic,21
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,Charter,Arrival,Domestic,60
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Scheduled,Departure,International,3550
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Scheduled,Arrival,International,4322
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Charter,Arrival,Domestic,12
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Charter,Arrival,Domestic,19
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,19319
04/18/2018 03:12:41 PM,03/01/2018 12:00:00 AM,Scheduled,Arrival,Domestic,21215
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Scheduled,Arrival,International,4345
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,20156
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,18689
01/22/2020 06:57:11 AM,12/01/2019 12:00:00 AM,Charter,Arrival,Domestic,15
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,Scheduled,Departure,Domestic,21371
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Scheduled,Departure,International,3890
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,Charter,Arrival,International,2
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,Scheduled,Arrival,Domestic,22688
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,20488
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,Scheduled,Departure,International,5428
04/18/2018 03:12:41 PM,03/01/2017 12:00:00 AM,Charter,Departure,Domestic,46
08/26/2019 02:40:52 PM,07/01/2019 12:00:00 AM,Scheduled,Departure,International,5776
05/04/2020 06:39:48 AM,01/01/2020 12:00:00 AM,Charter,Departure,Domestic,18
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Charter,Departure,Domestic,31
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,Charter,Arrival,Domestic,8
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,Scheduled,Arrival,International,4159
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Charter,Departure,Domestic,16
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Scheduled,Arrival,International,3785
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,Charter,Arrival,Domestic,15
03/03/2021 10:48:12 AM,01/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,10142
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Scheduled,Departure,International,3426
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,19321
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Scheduled,Arrival,International,3563
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,19661
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,20261
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,Scheduled,Departure,Domestic,20582
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,Charter,Arrival,Domestic,11
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,Scheduled,Arrival,International,5330
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Charter,Departure,Domestic,23
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,03/01/2018 12:00:00 AM,Scheduled,Departure,Domestic,21190
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Charter,Departure,Domestic,4
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,19627
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Scheduled,Departure,International,4402
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Charter,Arrival,International,1
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,Scheduled,Departure,Domestic,20267
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Scheduled,Arrival,International,3907
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Scheduled,Arrival,Domestic,20862
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Scheduled,Departure,International,3372
04/18/2018 03:12:41 PM,10/01/2016 12:00:00 AM,Charter,Departure,International,1
05/04/2020 06:39:48 AM,03/01/2020 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Charter,Departure,International,2
05/04/2020 06:39:48 AM,02/01/2020 12:00:00 AM,Charter,Departure,Domestic,17
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Scheduled,Departure,International,4160
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,21414
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,Charter,Departure,Domestic,24
04/18/2018 03:12:41 PM,08/01/2013 12:00:00 AM,Scheduled,Departure,International,4322
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,17466
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Scheduled,Arrival,Domestic,22940
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Scheduled,Arrival,Domestic,21920
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Charter,Departure,Domestic,24
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Charter,Arrival,Domestic,9
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,18015
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,Scheduled,Arrival,International,5412
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,18077
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Charter,Arrival,International,4
01/02/2020 10:43:42 AM,11/01/2019 12:00:00 AM,Scheduled,Departure,International,4708
03/01/2019 11:09:59 AM,01/01/2019 12:00:00 AM,Scheduled,Arrival,International,5002
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,Scheduled,Arrival,International,5068
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,11/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,20920
08/27/2020 07:15:54 AM,07/01/2020 12:00:00 AM,Charter,Departure,International,11
03/14/2019 06:45:08 AM,02/01/2019 12:00:00 AM,Scheduled,Departure,Domestic,18357
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Scheduled,Departure,International,4139
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Scheduled,Arrival,International,3915
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,Charter,Departure,Domestic,6
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Charter,Arrival,Domestic,12
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Charter,Departure,International,7
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Scheduled,Departure,Domestic,19400
04/18/2018 03:12:41 PM,06/01/2011 12:00:00 AM,Scheduled,Arrival,International,3949
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,18833
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Scheduled,Arrival,International,3246
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Charter,Arrival,Domestic,7
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Scheduled,Departure,International,4222
04/18/2018 03:12:41 PM,11/01/2010 12:00:00 AM,Scheduled,Departure,International,3408
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Scheduled,Arrival,International,3862
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,Scheduled,Departure,International,5615
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,19426
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,Scheduled,Arrival,International,3893
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,20618
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Scheduled,Departure,International,5695
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18837
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Charter,Arrival,Domestic,6
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,21393
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Charter,Arrival,International,8
09/28/2020 04:07:45 PM,08/01/2020 12:00:00 AM,Scheduled,Arrival,Domestic,9758
04/18/2018 03:12:41 PM,03/01/2013 12:00:00 AM,Charter,Departure,Domestic,29
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,17843
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,Scheduled,Departure,International,5240
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,Charter,Departure,Domestic,7
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,Charter,Departure,Domestic,32
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Scheduled,Arrival,International,3891
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,Scheduled,Arrival,International,4185
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Charter,Arrival,Domestic,14
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,Charter,Departure,Domestic,19
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Scheduled,Departure,Domestic,20643
