start,end,minute_count
2022-04-13T01:19:00.000Z,2022-04-13T01:20:00.000Z,101
2022-04-13T01:20:00.000Z,2022-04-13T01:21:00.000Z,100
2022-04-13T01:21:00.000Z,2022-04-13T01:22:00.000Z,81
2022-04-13T01:22:00.000Z,2022-04-13T01:23:00.000Z,87
2022-04-13T01:23:00.000Z,2022-04-13T01:24:00.000Z,83
2022-04-13T01:24:00.000Z,2022-04-13T01:25:00.000Z,91
2022-04-13T01:25:00.000Z,2022-04-13T01:26:00.000Z,64
2022-04-13T01:26:00.000Z,2022-04-13T01:27:00.000Z,88
2022-04-13T01:27:00.000Z,2022-04-13T01:28:00.000Z,81
2022-04-13T01:28:00.000Z,2022-04-13T01:29:00.000Z,65
2022-04-13T01:29:00.000Z,2022-04-13T01:30:00.000Z,77
2022-04-13T01:30:00.000Z,2022-04-13T01:31:00.000Z,94
2022-04-13T01:31:00.000Z,2022-04-13T01:32:00.000Z,85
2022-04-13T01:32:00.000Z,2022-04-13T01:33:00.000Z,78
2022-04-13T01:33:00.000Z,2022-04-13T01:34:00.000Z,90
2022-04-13T01:34:00.000Z,2022-04-13T01:35:00.000Z,72
2022-04-13T01:35:00.000Z,2022-04-13T01:36:00.000Z,68
2022-04-13T01:36:00.000Z,2022-04-13T01:37:00.000Z,95
2022-04-13T01:37:00.000Z,2022-04-13T01:38:00.000Z,97
2022-04-13T01:38:00.000Z,2022-04-13T01:39:00.000Z,84
2022-04-13T01:39:00.000Z,2022-04-13T01:40:00.000Z,96
2022-04-13T01:40:00.000Z,2022-04-13T01:41:00.000Z,70
2022-04-13T01:41:00.000Z,2022-04-13T01:42:00.000Z,72
2022-04-13T01:42:00.000Z,2022-04-13T01:43:00.000Z,93
2022-04-13T01:43:00.000Z,2022-04-13T01:44:00.000Z,87
2022-04-13T01:44:00.000Z,2022-04-13T01:45:00.000Z,67
2022-04-13T01:45:00.000Z,2022-04-13T01:46:00.000Z,79
2022-04-13T01:46:00.000Z,2022-04-13T01:47:00.000Z,93
2022-04-13T01:47:00.000Z,2022-04-13T01:48:00.000Z,89
2022-04-13T01:48:00.000Z,2022-04-13T01:49:00.000Z,96
2022-04-13T01:49:00.000Z,2022-04-13T01:50:00.000Z,97
2022-04-13T01:50:00.000Z,2022-04-13T01:51:00.000Z,94
2022-04-13T01:51:00.000Z,2022-04-13T01:52:00.000Z,107
2022-04-13T01:52:00.000Z,2022-04-13T01:53:00.000Z,89
2022-04-13T01:53:00.000Z,2022-04-13T01:54:00.000Z,106
2022-04-13T01:54:00.000Z,2022-04-13T01:55:00.000Z,98
2022-04-13T01:55:00.000Z,2022-04-13T01:56:00.000Z,81
2022-04-13T01:56:00.000Z,2022-04-13T01:57:00.000Z,69
2022-04-13T01:57:00.000Z,2022-04-13T01:58:00.000Z,69
2022-04-13T01:58:00.000Z,2022-04-13T01:59:00.000Z,61
2022-04-13T01:59:00.000Z,2022-04-13T02:00:00.000Z,71
2022-04-13T02:00:00.000Z,2022-04-13T02:01:00.000Z,87
2022-04-13T02:01:00.000Z,2022-04-13T02:02:00.000Z,105
2022-04-13T02:02:00.000Z,2022-04-13T02:03:00.000Z,81
2022-04-13T02:03:00.000Z,2022-04-13T02:04:00.000Z,80
2022-04-13T02:04:00.000Z,2022-04-13T02:05:00.000Z,73
2022-04-13T02:05:00.000Z,2022-04-13T02:06:00.000Z,82
2022-04-13T02:06:00.000Z,2022-04-13T02:07:00.000Z,84
2022-04-13T02:07:00.000Z,2022-04-13T02:08:00.000Z,80
2022-04-13T02:08:00.000Z,2022-04-13T02:09:00.000Z,89
2022-04-13T02:09:00.000Z,2022-04-13T02:10:00.000Z,92
2022-04-13T02:10:00.000Z,2022-04-13T02:11:00.000Z,85
2022-04-13T02:11:00.000Z,2022-04-13T02:12:00.000Z,77
2022-04-13T02:12:00.000Z,2022-04-13T02:13:00.000Z,84
2022-04-13T02:13:00.000Z,2022-04-13T02:14:00.000Z,75
2022-04-13T02:14:00.000Z,2022-04-13T02:15:00.000Z,89
2022-04-13T02:15:00.000Z,2022-04-13T02:16:00.000Z,90
2022-04-13T02:16:00.000Z,2022-04-13T02:17:00.000Z,68
2022-04-13T02:17:00.000Z,2022-04-13T02:18:00.000Z,73
2022-04-13T02:18:00.000Z,2022-04-13T02:19:00.000Z,74
2022-04-13T02:19:00.000Z,2022-04-13T02:20:00.000Z,98
2022-04-13T02:20:00.000Z,2022-04-13T02:21:00.000Z,84
2022-04-13T02:21:00.000Z,2022-04-13T02:22:00.000Z,77
2022-04-13T02:22:00.000Z,2022-04-13T02:23:00.000Z,66
2022-04-13T02:23:00.000Z,2022-04-13T02:24:00.000Z,78
2022-04-13T02:24:00.000Z,2022-04-13T02:25:00.000Z,59
2022-04-13T02:25:00.000Z,2022-04-13T02:26:00.000Z,90
2022-04-13T02:26:00.000Z,2022-04-13T02:27:00.000Z,73
2022-04-13T02:27:00.000Z,2022-04-13T02:28:00.000Z,74
2022-04-13T02:28:00.000Z,2022-04-13T02:29:00.000Z,66
2022-04-13T02:29:00.000Z,2022-04-13T02:30:00.000Z,78
2022-04-13T02:30:00.000Z,2022-04-13T02:31:00.000Z,83
2022-04-13T02:31:00.000Z,2022-04-13T02:32:00.000Z,102
2022-04-13T02:32:00.000Z,2022-04-13T02:33:00.000Z,86
2022-04-13T02:33:00.000Z,2022-04-13T02:34:00.000Z,96
2022-04-13T02:34:00.000Z,2022-04-13T02:35:00.000Z,85
2022-04-13T02:35:00.000Z,2022-04-13T02:36:00.000Z,86
2022-04-13T02:36:00.000Z,2022-04-13T02:37:00.000Z,88
2022-04-13T02:37:00.000Z,2022-04-13T02:38:00.000Z,66
2022-04-13T02:38:00.000Z,2022-04-13T02:39:00.000Z,86
2022-04-13T02:39:00.000Z,2022-04-13T02:40:00.000Z,74
2022-04-13T02:40:00.000Z,2022-04-13T02:41:00.000Z,73
2022-04-13T02:41:00.000Z,2022-04-13T02:42:00.000Z,93
2022-04-13T02:42:00.000Z,2022-04-13T02:43:00.000Z,76
2022-04-13T02:43:00.000Z,2022-04-13T02:44:00.000Z,79
2022-04-13T02:44:00.000Z,2022-04-13T02:45:00.000Z,89
2022-04-13T02:45:00.000Z,2022-04-13T02:46:00.000Z,102
2022-04-13T02:46:00.000Z,2022-04-13T02:47:00.000Z,84
2022-04-13T02:47:00.000Z,2022-04-13T02:48:00.000Z,80
2022-04-13T02:48:00.000Z,2022-04-13T02:49:00.000Z,84
2022-04-13T02:49:00.000Z,2022-04-13T02:50:00.000Z,79
2022-04-13T02:50:00.000Z,2022-04-13T02:51:00.000Z,85
2022-04-13T02:51:00.000Z,2022-04-13T02:52:00.000Z,94
2022-04-13T02:52:00.000Z,2022-04-13T02:53:00.000Z,84
2022-04-13T02:53:00.000Z,2022-04-13T02:54:00.000Z,77
2022-04-13T02:54:00.000Z,2022-04-13T02:55:00.000Z,74
2022-04-13T02:55:00.000Z,2022-04-13T02:56:00.000Z,103
2022-04-13T02:56:00.000Z,2022-04-13T02:57:00.000Z,86
2022-04-13T02:57:00.000Z,2022-04-13T02:58:00.000Z,82
2022-04-13T02:58:00.000Z,2022-04-13T02:59:00.000Z,84
2022-04-13T02:59:00.000Z,2022-04-13T03:00:00.000Z,94
2022-04-13T03:00:00.000Z,2022-04-13T03:01:00.000Z,92
2022-04-13T03:01:00.000Z,2022-04-13T03:02:00.000Z,85
2022-04-13T03:02:00.000Z,2022-04-13T03:03:00.000Z,66
2022-04-13T03:03:00.000Z,2022-04-13T03:04:00.000Z,78
2022-04-13T03:04:00.000Z,2022-04-13T03:05:00.000Z,91
2022-04-13T03:05:00.000Z,2022-04-13T03:06:00.000Z,77
2022-04-13T03:06:00.000Z,2022-04-13T03:07:00.000Z,87
2022-04-13T03:07:00.000Z,2022-04-13T03:08:00.000Z,77
2022-04-13T03:08:00.000Z,2022-04-13T03:09:00.000Z,50
2022-04-13T03:09:00.000Z,2022-04-13T03:10:00.000Z,72
2022-04-13T03:10:00.000Z,2022-04-13T03:11:00.000Z,68
2022-04-13T03:11:00.000Z,2022-04-13T03:12:00.000Z,64
2022-04-13T03:12:00.000Z,2022-04-13T03:13:00.000Z,63
2022-04-13T03:13:00.000Z,2022-04-13T03:14:00.000Z,82
2022-04-13T03:14:00.000Z,2022-04-13T03:15:00.000Z,71
2022-04-13T03:15:00.000Z,2022-04-13T03:16:00.000Z,64
2022-04-13T03:16:00.000Z,2022-04-13T03:17:00.000Z,70
2022-04-13T03:17:00.000Z,2022-04-13T03:18:00.000Z,63
2022-04-13T03:18:00.000Z,2022-04-13T03:19:00.000Z,66
2022-04-13T03:19:00.000Z,2022-04-13T03:20:00.000Z,69
2022-04-13T03:20:00.000Z,2022-04-13T03:21:00.000Z,86
2022-04-13T03:21:00.000Z,2022-04-13T03:22:00.000Z,65
2022-04-13T03:22:00.000Z,2022-04-13T03:23:00.000Z,74
2022-04-13T03:23:00.000Z,2022-04-13T03:24:00.000Z,71
2022-04-13T03:24:00.000Z,2022-04-13T03:25:00.000Z,75
2022-04-13T03:25:00.000Z,2022-04-13T03:26:00.000Z,54
2022-04-13T03:26:00.000Z,2022-04-13T03:27:00.000Z,61
2022-04-13T03:27:00.000Z,2022-04-13T03:28:00.000Z,77
2022-04-13T03:28:00.000Z,2022-04-13T03:29:00.000Z,80
2022-04-13T03:29:00.000Z,2022-04-13T03:30:00.000Z,64
2022-04-13T03:30:00.000Z,2022-04-13T03:31:00.000Z,78
2022-04-13T03:31:00.000Z,2022-04-13T03:32:00.000Z,80
2022-04-13T03:32:00.000Z,2022-04-13T03:33:00.000Z,66
2022-04-13T03:33:00.000Z,2022-04-13T03:34:00.000Z,69
2022-04-13T03:34:00.000Z,2022-04-13T03:35:00.000Z,56
2022-04-13T03:35:00.000Z,2022-04-13T03:36:00.000Z,70
2022-04-13T03:36:00.000Z,2022-04-13T03:37:00.000Z,59
2022-04-13T03:37:00.000Z,2022-04-13T03:38:00.000Z,64
2022-04-13T03:38:00.000Z,2022-04-13T03:39:00.000Z,59
2022-04-13T03:39:00.000Z,2022-04-13T03:40:00.000Z,77
2022-04-13T03:40:00.000Z,2022-04-13T03:41:00.000Z,78
2022-04-13T03:41:00.000Z,2022-04-13T03:42:00.000Z,55
2022-04-13T03:42:00.000Z,2022-04-13T03:43:00.000Z,65
2022-04-13T03:43:00.000Z,2022-04-13T03:44:00.000Z,61
2022-04-09T16:24:00.000Z,2022-04-09T16:25:00.000Z,88
2022-04-09T16:25:00.000Z,2022-04-09T16:26:00.000Z,73
2022-04-09T16:26:00.000Z,2022-04-09T16:27:00.000Z,77
2022-04-09T16:27:00.000Z,2022-04-09T16:28:00.000Z,76
2022-04-09T16:28:00.000Z,2022-04-09T16:29:00.000Z,77
2022-04-09T16:29:00.000Z,2022-04-09T16:30:00.000Z,58
2022-04-09T16:30:00.000Z,2022-04-09T16:31:00.000Z,70
2022-04-09T16:31:00.000Z,2022-04-09T16:32:00.000Z,71
2022-04-09T16:32:00.000Z,2022-04-09T16:33:00.000Z,99
2022-04-09T16:33:00.000Z,2022-04-09T16:34:00.000Z,83
2022-04-09T16:34:00.000Z,2022-04-09T16:35:00.000Z,76
2022-04-09T16:35:00.000Z,2022-04-09T16:36:00.000Z,89
2022-04-09T16:36:00.000Z,2022-04-09T16:37:00.000Z,53
2022-04-09T16:37:00.000Z,2022-04-09T16:38:00.000Z,87
2022-04-09T16:38:00.000Z,2022-04-09T16:39:00.000Z,84
2022-04-09T16:39:00.000Z,2022-04-09T16:40:00.000Z,82
2022-04-09T16:40:00.000Z,2022-04-09T16:41:00.000Z,86
2022-04-09T16:41:00.000Z,2022-04-09T16:42:00.000Z,93
2022-04-09T16:42:00.000Z,2022-04-09T16:43:00.000Z,83
2022-04-09T16:43:00.000Z,2022-04-09T16:44:00.000Z,69
2022-04-09T16:44:00.000Z,2022-04-09T16:45:00.000Z,87
2022-04-09T16:45:00.000Z,2022-04-09T16:46:00.000Z,70
2022-04-09T16:46:00.000Z,2022-04-09T16:47:00.000Z,83
2022-04-09T16:47:00.000Z,2022-04-09T16:48:00.000Z,75
2022-04-09T16:48:00.000Z,2022-04-09T16:49:00.000Z,75
2022-04-09T16:49:00.000Z,2022-04-09T16:50:00.000Z,69
2022-04-09T16:50:00.000Z,2022-04-09T16:51:00.000Z,75
2022-04-09T16:51:00.000Z,2022-04-09T16:52:00.000Z,76
2022-04-09T16:52:00.000Z,2022-04-09T16:53:00.000Z,82
2022-04-09T16:53:00.000Z,2022-04-09T16:54:00.000Z,85
2022-04-09T16:54:00.000Z,2022-04-09T16:55:00.000Z,67
2022-04-09T16:55:00.000Z,2022-04-09T16:56:00.000Z,79
2022-04-09T16:56:00.000Z,2022-04-09T16:57:00.000Z,75
2022-04-09T16:57:00.000Z,2022-04-09T16:58:00.000Z,73
2022-04-09T16:58:00.000Z,2022-04-09T16:59:00.000Z,68
2022-04-09T16:59:00.000Z,2022-04-09T17:00:00.000Z,69
2022-04-09T17:00:00.000Z,2022-04-09T17:01:00.000Z,82
2022-04-09T17:01:00.000Z,2022-04-09T17:02:00.000Z,73
2022-04-09T17:02:00.000Z,2022-04-09T17:03:00.000Z,64
2022-04-09T17:03:00.000Z,2022-04-09T17:04:00.000Z,71
2022-04-09T17:04:00.000Z,2022-04-09T17:05:00.000Z,70
2022-04-09T17:05:00.000Z,2022-04-09T17:06:00.000Z,62
2022-04-09T17:06:00.000Z,2022-04-09T17:07:00.000Z,72
2022-04-09T17:07:00.000Z,2022-04-09T17:08:00.000Z,71
2022-04-09T17:08:00.000Z,2022-04-09T17:09:00.000Z,77
2022-04-09T17:09:00.000Z,2022-04-09T17:10:00.000Z,59
2022-04-09T17:10:00.000Z,2022-04-09T17:11:00.000Z,76
2022-04-09T17:11:00.000Z,2022-04-09T17:12:00.000Z,75
2022-04-09T17:12:00.000Z,2022-04-09T17:13:00.000Z,83
2022-04-09T17:13:00.000Z,2022-04-09T17:14:00.000Z,72
2022-04-09T17:14:00.000Z,2022-04-09T17:15:00.000Z,80
2022-04-09T17:15:00.000Z,2022-04-09T17:16:00.000Z,77
2022-04-09T17:16:00.000Z,2022-04-09T17:17:00.000Z,70
2022-04-09T17:17:00.000Z,2022-04-09T17:18:00.000Z,84
2022-04-09T17:18:00.000Z,2022-04-09T17:19:00.000Z,86
2022-04-09T17:19:00.000Z,2022-04-09T17:20:00.000Z,58
2022-04-09T17:20:00.000Z,2022-04-09T17:21:00.000Z,87
2022-04-09T17:21:00.000Z,2022-04-09T17:22:00.000Z,88
2022-04-09T17:22:00.000Z,2022-04-09T17:23:00.000Z,63
2022-04-09T17:23:00.000Z,2022-04-09T17:24:00.000Z,79
2022-04-09T17:24:00.000Z,2022-04-09T17:25:00.000Z,94
2022-04-09T17:25:00.000Z,2022-04-09T17:26:00.000Z,64
2022-04-09T17:26:00.000Z,2022-04-09T17:27:00.000Z,97
2022-04-09T17:27:00.000Z,2022-04-09T17:28:00.000Z,68
2022-04-09T17:28:00.000Z,2022-04-09T17:29:00.000Z,79
2022-04-09T17:29:00.000Z,2022-04-09T17:30:00.000Z,65
2022-04-09T17:30:00.000Z,2022-04-09T17:31:00.000Z,78
2022-04-09T17:31:00.000Z,2022-04-09T17:32:00.000Z,64
2022-04-09T17:32:00.000Z,2022-04-09T17:33:00.000Z,55
2022-04-09T17:33:00.000Z,2022-04-09T17:34:00.000Z,87
2022-04-09T17:34:00.000Z,2022-04-09T17:35:00.000Z,71
2022-04-09T17:35:00.000Z,2022-04-09T17:36:00.000Z,75
2022-04-09T17:36:00.000Z,2022-04-09T17:37:00.000Z,87
2022-04-09T17:37:00.000Z,2022-04-09T17:38:00.000Z,78
2022-04-09T17:38:00.000Z,2022-04-09T17:39:00.000Z,85
2022-04-09T17:39:00.000Z,2022-04-09T17:40:00.000Z,83
2022-04-09T17:40:00.000Z,2022-04-09T17:41:00.000Z,80
2022-04-09T17:41:00.000Z,2022-04-09T17:42:00.000Z,70
2022-04-09T17:42:00.000Z,2022-04-09T17:43:00.000Z,68
2022-04-09T17:43:00.000Z,2022-04-09T17:44:00.000Z,88
2022-04-09T17:44:00.000Z,2022-04-09T17:45:00.000Z,72
2022-04-09T17:45:00.000Z,2022-04-09T17:46:00.000Z,74
2022-04-09T17:46:00.000Z,2022-04-09T17:47:00.000Z,79
2022-04-09T17:47:00.000Z,2022-04-09T17:48:00.000Z,86
2022-04-09T17:48:00.000Z,2022-04-09T17:49:00.000Z,61
2022-04-09T17:49:00.000Z,2022-04-09T17:50:00.000Z,86
2022-04-09T17:50:00.000Z,2022-04-09T17:51:00.000Z,83
2022-04-09T17:51:00.000Z,2022-04-09T17:52:00.000Z,91
2022-04-09T17:52:00.000Z,2022-04-09T17:53:00.000Z,78
2022-04-09T17:53:00.000Z,2022-04-09T17:54:00.000Z,83
2022-04-09T17:54:00.000Z,2022-04-09T17:55:00.000Z,65
2022-04-09T17:55:00.000Z,2022-04-09T17:56:00.000Z,85
2022-04-09T17:56:00.000Z,2022-04-09T17:57:00.000Z,73
2022-04-09T17:57:00.000Z,2022-04-09T17:58:00.000Z,76
2022-04-09T17:58:00.000Z,2022-04-09T17:59:00.000Z,72
2022-04-09T17:59:00.000Z,2022-04-09T18:00:00.000Z,71
2022-04-09T18:00:00.000Z,2022-04-09T18:01:00.000Z,99
2022-04-09T18:01:00.000Z,2022-04-09T18:02:00.000Z,96
2022-04-09T18:02:00.000Z,2022-04-09T18:03:00.000Z,91
2022-04-09T18:03:00.000Z,2022-04-09T18:04:00.000Z,82
2022-04-09T18:04:00.000Z,2022-04-09T18:05:00.000Z,73
2022-04-09T18:05:00.000Z,2022-04-09T18:06:00.000Z,81
2022-04-09T18:06:00.000Z,2022-04-09T18:07:00.000Z,77
2022-04-09T18:07:00.000Z,2022-04-09T18:08:00.000Z,75
2022-04-09T18:08:00.000Z,2022-04-09T18:09:00.000Z,69
2022-04-09T18:09:00.000Z,2022-04-09T18:10:00.000Z,65
2022-04-09T18:10:00.000Z,2022-04-09T18:11:00.000Z,83
2022-04-09T18:11:00.000Z,2022-04-09T18:12:00.000Z,83
2022-04-09T18:12:00.000Z,2022-04-09T18:13:00.000Z,55
2022-04-09T18:13:00.000Z,2022-04-09T18:14:00.000Z,67
2022-04-09T18:14:00.000Z,2022-04-09T18:15:00.000Z,83
2022-04-09T18:15:00.000Z,2022-04-09T18:16:00.000Z,72
2022-04-09T18:16:00.000Z,2022-04-09T18:17:00.000Z,56
2022-04-09T18:17:00.000Z,2022-04-09T18:18:00.000Z,73
2022-04-09T18:18:00.000Z,2022-04-09T18:19:00.000Z,72
2022-04-09T18:19:00.000Z,2022-04-09T18:20:00.000Z,63
2022-04-09T18:20:00.000Z,2022-04-09T18:21:00.000Z,88
2022-04-09T18:21:00.000Z,2022-04-09T18:22:00.000Z,79
2022-04-09T18:22:00.000Z,2022-04-09T18:23:00.000Z,78
2022-04-09T18:23:00.000Z,2022-04-09T18:24:00.000Z,61
2022-04-09T18:24:00.000Z,2022-04-09T18:25:00.000Z,58
2022-04-09T18:25:00.000Z,2022-04-09T18:26:00.000Z,62
2022-04-09T18:26:00.000Z,2022-04-09T18:27:00.000Z,79
2022-04-09T18:27:00.000Z,2022-04-09T18:28:00.000Z,73
2022-04-09T18:28:00.000Z,2022-04-09T18:29:00.000Z,63
2022-04-09T18:29:00.000Z,2022-04-09T18:30:00.000Z,62
2022-04-09T18:30:00.000Z,2022-04-09T18:31:00.000Z,81
2022-04-09T18:31:00.000Z,2022-04-09T18:32:00.000Z,80
2022-04-09T18:32:00.000Z,2022-04-09T18:33:00.000Z,56
2022-04-09T18:33:00.000Z,2022-04-09T18:34:00.000Z,70
2022-04-09T18:34:00.000Z,2022-04-09T18:35:00.000Z,76
2022-04-09T18:35:00.000Z,2022-04-09T18:36:00.000Z,63
2022-04-09T18:36:00.000Z,2022-04-09T18:37:00.000Z,52
2022-04-09T18:37:00.000Z,2022-04-09T18:38:00.000Z,71
2022-04-09T18:38:00.000Z,2022-04-09T18:39:00.000Z,65
2022-04-09T18:39:00.000Z,2022-04-09T18:40:00.000Z,63
2022-04-09T18:40:00.000Z,2022-04-09T18:41:00.000Z,71
2022-04-09T18:41:00.000Z,2022-04-09T18:42:00.000Z,56
2022-04-09T18:42:00.000Z,2022-04-09T18:43:00.000Z,70
2022-04-09T18:43:00.000Z,2022-04-09T18:44:00.000Z,65
2022-04-09T18:44:00.000Z,2022-04-09T18:45:00.000Z,60
2022-04-09T18:45:00.000Z,2022-04-09T18:46:00.000Z,76
2022-04-09T18:46:00.000Z,2022-04-09T18:47:00.000Z,72
2022-04-09T18:47:00.000Z,2022-04-09T18:48:00.000Z,71
2022-04-09T18:48:00.000Z,2022-04-09T18:49:00.000Z,61
2022-04-09T18:49:00.000Z,2022-04-09T18:50:00.000Z,66
2022-04-09T18:50:00.000Z,2022-04-09T18:51:00.000Z,60
2022-04-09T18:51:00.000Z,2022-04-09T18:52:00.000Z,76
2022-04-09T18:52:00.000Z,2022-04-09T18:53:00.000Z,65
2022-04-09T18:53:00.000Z,2022-04-09T18:54:00.000Z,67
2022-04-09T18:54:00.000Z,2022-04-09T18:55:00.000Z,64
2022-04-09T18:55:00.000Z,2022-04-09T18:56:00.000Z,69
2022-04-09T18:56:00.000Z,2022-04-09T18:57:00.000Z,82
2022-04-09T18:57:00.000Z,2022-04-09T18:58:00.000Z,76
2022-04-09T18:58:00.000Z,2022-04-09T18:59:00.000Z,62
2022-04-09T18:59:00.000Z,2022-04-09T19:00:00.000Z,82
2022-04-09T19:00:00.000Z,2022-04-09T19:01:00.000Z,76
2022-04-09T19:01:00.000Z,2022-04-09T19:02:00.000Z,72
2022-04-09T19:02:00.000Z,2022-04-09T19:03:00.000Z,67
2022-04-09T19:03:00.000Z,2022-04-09T19:04:00.000Z,84
2022-04-09T19:04:00.000Z,2022-04-09T19:05:00.000Z,81
2022-04-09T19:05:00.000Z,2022-04-09T19:06:00.000Z,52
2022-04-09T19:06:00.000Z,2022-04-09T19:07:00.000Z,60
2022-04-09T19:07:00.000Z,2022-04-09T19:08:00.000Z,64
2022-04-09T19:08:00.000Z,2022-04-09T19:09:00.000Z,75
2022-04-09T19:09:00.000Z,2022-04-09T19:10:00.000Z,71
2022-04-09T19:10:00.000Z,2022-04-09T19:11:00.000Z,73
2022-04-09T19:11:00.000Z,2022-04-09T19:12:00.000Z,84
2022-04-09T19:12:00.000Z,2022-04-09T19:13:00.000Z,91
2022-04-09T19:13:00.000Z,2022-04-09T19:14:00.000Z,69
2022-04-09T19:14:00.000Z,2022-04-09T19:15:00.000Z,78
2022-04-09T19:15:00.000Z,2022-04-09T19:16:00.000Z,76
2022-04-09T19:16:00.000Z,2022-04-09T19:17:00.000Z,53
2022-04-09T19:17:00.000Z,2022-04-09T19:18:00.000Z,77
2022-04-09T19:18:00.000Z,2022-04-09T19:19:00.000Z,65
2022-04-09T19:19:00.000Z,2022-04-09T19:20:00.000Z,58
2022-04-09T19:20:00.000Z,2022-04-09T19:21:00.000Z,66
2022-04-09T19:21:00.000Z,2022-04-09T19:22:00.000Z,47
2022-04-09T19:22:00.000Z,2022-04-09T19:23:00.000Z,69
2022-04-09T19:23:00.000Z,2022-04-09T19:24:00.000Z,76
2022-04-09T19:24:00.000Z,2022-04-09T19:25:00.000Z,66
2022-04-09T19:25:00.000Z,2022-04-09T19:26:00.000Z,61
2022-04-09T19:26:00.000Z,2022-04-09T19:27:00.000Z,64
2022-04-09T19:27:00.000Z,2022-04-09T19:28:00.000Z,63
2022-04-09T19:28:00.000Z,2022-04-09T19:29:00.000Z,71
2022-04-09T19:29:00.000Z,2022-04-09T19:30:00.000Z,76
2022-04-09T19:30:00.000Z,2022-04-09T19:31:00.000Z,49
2022-04-09T19:31:00.000Z,2022-04-09T19:32:00.000Z,65
2022-04-09T19:32:00.000Z,2022-04-09T19:33:00.000Z,69
2022-04-09T19:33:00.000Z,2022-04-09T19:34:00.000Z,74
2022-04-09T19:34:00.000Z,2022-04-09T19:35:00.000Z,61
2022-04-09T19:35:00.000Z,2022-04-09T19:36:00.000Z,65
2022-04-09T19:36:00.000Z,2022-04-09T19:37:00.000Z,64
2022-04-09T19:37:00.000Z,2022-04-09T19:38:00.000Z,55
2022-04-09T19:38:00.000Z,2022-04-09T19:39:00.000Z,65
2022-04-09T19:39:00.000Z,2022-04-09T19:40:00.000Z,63
2022-04-09T19:40:00.000Z,2022-04-09T19:41:00.000Z,80
2022-04-09T19:41:00.000Z,2022-04-09T19:42:00.000Z,60
2022-04-09T19:42:00.000Z,2022-04-09T19:43:00.000Z,74
2022-04-09T19:43:00.000Z,2022-04-09T19:44:00.000Z,76
2022-04-09T19:44:00.000Z,2022-04-09T19:45:00.000Z,61
2022-04-09T19:45:00.000Z,2022-04-09T19:46:00.000Z,76
2022-04-09T19:46:00.000Z,2022-04-09T19:47:00.000Z,67
2022-04-09T19:47:00.000Z,2022-04-09T19:48:00.000Z,78
2022-04-09T19:48:00.000Z,2022-04-09T19:49:00.000Z,71
2022-04-09T19:49:00.000Z,2022-04-09T19:50:00.000Z,77
2022-04-09T19:50:00.000Z,2022-04-09T19:51:00.000Z,50
2022-04-09T19:51:00.000Z,2022-04-09T19:52:00.000Z,63
2022-04-09T19:52:00.000Z,2022-04-09T19:53:00.000Z,72
2022-04-09T19:53:00.000Z,2022-04-09T19:54:00.000Z,58
2022-04-09T19:54:00.000Z,2022-04-09T19:55:00.000Z,64
2022-04-09T19:55:00.000Z,2022-04-09T19:56:00.000Z,64
2022-04-09T19:56:00.000Z,2022-04-09T19:57:00.000Z,54
2022-04-09T19:57:00.000Z,2022-04-09T19:58:00.000Z,62
2022-04-09T19:58:00.000Z,2022-04-09T19:59:00.000Z,66
2022-04-09T19:59:00.000Z,2022-04-09T20:00:00.000Z,58
2022-04-09T20:00:00.000Z,2022-04-09T20:01:00.000Z,77
2022-04-09T20:01:00.000Z,2022-04-09T20:02:00.000Z,60
2022-04-09T20:02:00.000Z,2022-04-09T20:03:00.000Z,62
2022-04-09T20:03:00.000Z,2022-04-09T20:04:00.000Z,68
2022-04-09T20:04:00.000Z,2022-04-09T20:05:00.000Z,76
2022-04-09T20:05:00.000Z,2022-04-09T20:06:00.000Z,62
2022-04-09T20:06:00.000Z,2022-04-09T20:07:00.000Z,66
2022-04-09T20:07:00.000Z,2022-04-09T20:08:00.000Z,66
2022-04-09T20:08:00.000Z,2022-04-09T20:09:00.000Z,59
2022-04-09T20:09:00.000Z,2022-04-09T20:10:00.000Z,69
2022-04-09T20:10:00.000Z,2022-04-09T20:11:00.000Z,53
2022-04-09T20:11:00.000Z,2022-04-09T20:12:00.000Z,61
2022-04-09T20:12:00.000Z,2022-04-09T20:13:00.000Z,69
2022-04-09T20:13:00.000Z,2022-04-09T20:14:00.000Z,74
2022-04-09T20:14:00.000Z,2022-04-09T20:15:00.000Z,71
2022-04-09T20:15:00.000Z,2022-04-09T20:16:00.000Z,58
2022-04-09T20:16:00.000Z,2022-04-09T20:17:00.000Z,73
2022-04-09T20:17:00.000Z,2022-04-09T20:18:00.000Z,81
2022-04-09T20:18:00.000Z,2022-04-09T20:19:00.000Z,67
2022-04-09T20:19:00.000Z,2022-04-09T20:20:00.000Z,83
2022-04-09T20:20:00.000Z,2022-04-09T20:21:00.000Z,74
2022-04-09T20:21:00.000Z,2022-04-09T20:22:00.000Z,69
2022-04-09T20:22:00.000Z,2022-04-09T20:23:00.000Z,77
2022-04-09T20:23:00.000Z,2022-04-09T20:24:00.000Z,72
2022-04-09T20:24:00.000Z,2022-04-09T20:25:00.000Z,66
2022-04-09T20:25:00.000Z,2022-04-09T20:26:00.000Z,60
2022-04-09T20:26:00.000Z,2022-04-09T20:27:00.000Z,54
